image_name,artifact_label
9462_left,0
9467_left,0
9467_right,0
9478_left,0
9505_left,0
9509_left,0
9525_left,0
9539_right,0
9546_right,0
9601_right,0
9619_right,0
9632_left,0
9663_left,0
9663_right,0
9670_left,0
9683_right,0
9737_left,0
9737_right,0
9744_right,0
9759_left,0
9810_left,0
9810_right,0
9821_left,0
9821_right,0
9848_right,0
9868_right,0
9871_left,0
9933_left,0
9933_right,0
9949_right,0
9959_left,0
9959_right,0
9963_left,0
9963_right,0
9975_left,0
9975_right,0
9976_right,0
9992_left,0
9992_right,0
10030_left,0
10030_right,0
10085_left,0
10085_right,0
10150_right,0
10169_right,0
10177_left,0
10177_right,0
10220_left,0
10221_right,0
10232_right,0
10233_left,0
10233_right,0
10234_left,0
10234_right,0
10269_left,0
10297_right,0
10320_right,0
10334_left,0
10356_right,0
10384_left,0
10426_left,0
10468_right,0
10545_right,0
10551_left,0
10551_right,0
10567_right,0
10594_right,0
10657_left,0
10657_right,0
10672_left,0
10672_right,0
10737_right,0
10758_left,0
10758_right,0
10762_left,0
10787_left,0
10787_right,0
10790_right,0
10808_left,0
10812_left,0
10822_left,0
10822_right,0
10853_left,0
10853_right,0
10925_right,0
10996_right,0
11005_left,0
11007_left,0
11007_right,0
11053_left,0
11053_right,0
11057_left,0
11101_left,0
11113_right,0
11159_right,0
11161_left,0
11161_right,0
11162_left,0
11163_right,0
11183_right,0
11263_left,0
11263_right,0
11308_right,0
11315_left,0
11421_right,0
11425_right,0
11427_right,0
11437_left,0
11443_left,0
11446_left,0
11495_right,0
11500_left,0
11500_right,0
11505_left,0
11505_right,0
11516_left,0
11526_left,0
11526_right,0
11547_left,0
11547_right,0
11618_right,0
11724_left,0
11736_left,0
11738_left,0
11740_left,0
11758_left,0
11758_right,0
11779_left,0
11815_right,0
11818_left,0
11818_right,0
11819_left,0
11819_right,0
11915_left,0
11929_left,0
11929_right,0
11937_right,0
11959_left,0
11959_right,0
11980_left,0
11980_right,0
11983_left,0
11995_left,0
11995_right,0
12018_right,0
12042_right,0
12063_left,0
12070_right,0
12098_right,0
12114_left,0
12139_left,0
12139_right,0
12144_left,0
12170_left,0
12170_right,0
12227_left,0
12227_right,0
12233_left,0
12241_left,0
12268_right,0
12278_left,0
12278_right,0
12311_left,0
12311_right,0
12372_left,0
12386_right,0
12392_left,0
12397_left,0
12397_right,0
12444_left,0
12452_left,0
12496_right,0
12514_right,0
12515_right,0
12547_left,0
12547_right,0
12554_left,0
12554_right,0
12563_left,0
12577_left,0
12577_right,0
12614_right,0
12675_right,0
12676_left,0
12676_right,0
12683_left,0
12683_right,0
12795_left,0
12798_right,0
12810_left,0
12831_left,0
12872_right,0
12878_left,0
12903_right,0
12922_left,0
12924_left,0
12990_right,0
13027_right,0
13031_left,0
13031_right,0
13043_left,0
13043_right,0
13126_left,0
13158_left,0
13169_left,0
13209_left,0
13209_right,0
13229_left,0
13229_right,0
13267_left,0
13305_right,0
13333_left,0
13333_right,0
13341_right,0
13345_right,0
13376_left,0
13376_right,0
13447_left,0
13490_left,0
13490_right,0
13493_right,0
13494_right,0
13502_left,0
13517_left,0
13517_right,0
13522_left,0
13527_right,0
13569_left,0
13569_right,0
13595_left,0
13600_right,0
13643_right,0
13659_left,0
13662_right,0
13693_right,0
13708_left,0
13708_right,0
13714_left,0
13714_right,0
13730_left,0
13751_left,0
13751_right,0
13753_right,0
13762_right,0
13766_left,0
13766_right,0
13770_left,0
13798_right,0
13891_left,0
13891_right,0
13909_right,0
13945_left,0
13945_right,0
13962_left,0
13962_right,0
13971_left,0
13994_left,0
14008_right,0
14041_left,0
14110_left,0
14110_right,0
14139_right,0
14152_left,0
14191_left,0
14191_right,0
14193_right,0
14212_left,0
14212_right,0
14227_left,0
14227_right,0
14245_left,0
14245_right,0
14248_left,0
14248_right,0
14251_left,0
14251_right,0
14336_left,0
14353_right,0
14356_right,0
14367_left,0
14371_right,0
14374_left,0
14374_right,0
14377_left,0
14397_left,0
14403_left,0
14403_right,0
14456_right,0
14467_right,0
14501_right,0
14522_right,0
14584_left,0
14584_right,0
14587_right,0
14614_left,0
14614_right,0
14615_right,0
14627_right,0
14650_left,0
14664_left,0
14664_right,0
14710_left,0
14721_right,0
14773_right,0
14805_right,0
14816_left,0
14816_right,0
14825_left,0
14825_right,0
14846_left,0
14898_right,0
14901_left,0
14902_left,0
14902_right,0
14936_left,0
14936_right,0
14938_left,0
14961_left,0
14961_right,0
14967_left,0
14981_left,0
14989_left,0
15000_left,0
15029_left,0
15029_right,0
15037_left,0
15083_right,0
15095_right,0
15151_left,0
15190_right,0
15194_left,0
15248_left,0
15274_left,0
15288_left,0
15288_right,0
15306_left,0
15306_right,0
15383_left,0
15396_right,0
15468_right,0
15476_right,0
15481_right,0
15487_left,0
15528_right,0
15529_right,0
15530_right,0
15554_right,0
15557_right,0
15576_right,0
15578_left,0
15578_right,0
15593_left,0
15593_right,0
15625_left,0
15627_left,0
15645_right,0
15695_right,0
15708_left,0
15750_left,0
15750_right,0
15763_left,0
15775_right,0
15793_right,0
15797_left,0
15835_left,0
15835_right,0
15855_right,0
15885_right,0
15886_right,0
15902_right,0
15935_left,0
15935_right,0
15944_left,0
15944_right,0
15994_left,0
16042_left,0
16042_right,0
16076_left,0
16095_right,0
16170_left,0
16197_left,0
16197_right,0
16223_right,0
16249_right,0
16268_right,0
16280_left,0
16280_right,0
16287_right,0
16289_left,0
16289_right,0
16290_left,0
16341_right,0
16350_right,0
16386_left,0
16439_right,0
16458_left,0
16458_right,0
16488_left,0
16488_right,0
16509_left,0
16515_left,0
16515_right,0
16520_left,0
16524_left,0
16524_right,0
16545_left,0
16545_right,0
16558_left,0
16576_left,0
16612_right,0
16628_left,0
16628_right,0
16641_left,0
16641_right,0
16658_right,0
16672_right,0
16741_left,0
16754_right,0
16778_right,0
16808_left,0
16818_left,0
16818_right,0
16835_right,0
16857_left,0
16857_right,0
16917_right,0
16941_left,0
16941_right,0
16963_right,0
17009_left,0
17028_right,0
17030_right,0
17037_right,0
17089_left,0
17089_right,0
17113_left,0
17113_right,0
17182_right,0
17191_right,0
17202_left,0
17202_right,0
17207_right,0
17234_right,0
17264_left,0
17276_left,0
17276_right,0
17298_left,0
17298_right,0
17299_left,0
17317_left,0
17318_left,0
17318_right,0
17326_left,0
17348_right,0
17359_right,0
17442_right,0
17461_left,0
17483_left,0
17491_right,0
17495_right,0
17501_left,0
17509_left,0
17550_right,0
17555_left,0
17555_right,0
17564_left,0
17564_right,0
17615_left,0
17615_right,0
17627_right,0
17629_left,0
17644_left,0
17647_left,0
17647_right,0
17688_left,0
17688_right,0
17699_right,0
17705_left,0
17705_right,0
17732_right,0
17734_right,0
17785_left,0
17785_right,0
17798_left,0
17805_left,0
17805_right,0
17840_right,0
17847_left,0
17847_right,0
17852_left,0
17868_right,0
17873_left,0
17873_right,0
17934_left,0
17934_right,0
17986_left,0
17986_right,0
17998_left,0
18014_left,0
18014_right,0
18155_right,0
18185_left,0
18205_left,0
18233_right,0
18274_left,0
18274_right,0
18297_left,0
18365_right,0
18368_right,0
18372_right,0
18392_left,0
18392_right,0
18405_right,0
18433_left,0
18433_right,0
18438_right,0
18493_left,0
18507_left,0
18507_right,0
18528_left,0
18528_right,0
18575_left,0
18575_right,0
18618_right,0
18648_right,0
18653_right,0
18708_right,0
18759_left,0
18763_right,0
18770_right,0
18780_left,0
18915_left,0
18915_right,0
18933_left,0
18972_left,0
18972_right,0
18995_right,0
19004_right,0
19017_left,0
19022_right,0
19029_left,0
19029_right,0
19046_left,0
19075_left,0
19075_right,0
19114_left,0
19114_right,0
19141_right,0
19158_left,0
19163_right,0
19177_left,0
19177_right,0
19193_left,0
19200_right,0
19238_left,0
19254_right,0
19269_left,0
19269_right,0
19278_left,0
19309_left,0
19422_left,0
19422_right,0
19431_right,0
19452_left,0
19462_left,0
19472_left,0
19493_left,0
19493_right,0
19504_left,0
19504_right,0
19555_left,0
19572_right,0
19626_left,0
19626_right,0
19628_left,0
19743_left,0
19755_left,0
19802_left,0
19802_right,0
19830_left,0
19830_right,0
19849_right,0
19859_left,0
19859_right,0
19878_left,0
19878_right,0
19925_right,0
19953_right,0
19976_left,0
19986_left,0
20019_left,0
20019_right,0
20030_right,0
20062_left,0
20062_right,0
20082_left,0
20082_right,0
20093_left,0
20093_right,0
20115_left,0
20115_right,0
20134_left,0
20134_right,0
20147_left,0
20169_right,0
20179_left,0
20182_left,0
20200_right,0
20226_left,0
20236_right,0
20242_left,0
20249_right,0
20275_right,0
20280_right,0
20286_left,0
20286_right,0
20292_right,0
20309_left,0
20315_left,0
20346_left,0
20361_right,0
20370_left,0
20404_left,0
20404_right,0
20460_right,0
20464_left,0
20473_right,0
20490_left,0
20499_left,0
20513_left,0
20513_right,0
20523_left,0
20523_right,0
20556_left,0
20568_left,0
20570_left,0
20570_right,0
20621_left,0
20634_left,0
20671_left,0
20671_right,0
20674_left,0
20677_left,0
20677_right,0
20742_left,0
20784_left,0
20806_right,0
20808_left,0
20842_right,0
20894_left,0
20913_left,0
20913_right,0
20926_left,0
20993_left,0
21008_left,0
21105_right,0
21123_left,0
21123_right,0
21149_left,0
21172_right,0
21184_left,0
21250_left,0
21250_right,0
21278_left,0
21294_right,0
21297_left,0
21297_right,0
21331_left,0
21417_left,0
21455_right,0
21456_left,0
21456_right,0
21483_left,0
21513_right,0
21556_left,0
21556_right,0
21571_right,0
21604_right,0
21679_left,0
21695_left,0
21695_right,0
21714_right,0
21718_left,0
21720_left,0
21756_left,0
21797_left,0
21797_right,0
21824_right,0
21833_left,0
21903_left,0
21954_left,0
21955_right,0
21973_left,0
21973_right,0
21978_left,0
21978_right,0
21982_left,0
21987_left,0
21987_right,0
21998_left,0
22034_left,0
22045_right,0
22077_left,0
22080_left,0
22110_right,0
22154_left,0
22171_left,0
22171_right,0
22208_left,0
22299_left,0
22330_right,0
22332_left,0
22349_right,0
22360_left,0
22397_left,0
22398_left,0
22398_right,0
22424_left,0
22468_right,0
22476_left,0
22625_right,0
22661_left,0
22697_left,0
22700_left,0
22700_right,0
22713_right,0
22753_left,0
22821_right,0
22841_left,0
22852_right,0
22887_right,0
22916_left,0
22916_right,0
22951_right,0
22987_left,0
22987_right,0
22991_left,0
23007_left,0
23029_right,0
23050_left,0
23050_right,0
23118_right,0
23123_left,0
23123_right,0
23157_right,0
23170_left,0
23263_right,0
23271_left,0
23306_right,0
23335_left,0
23356_left,0
23394_left,0
23394_right,0
23395_right,0
23411_right,0
23480_right,0
23483_left,0
23502_left,0
23502_right,0
23523_right,0
23532_left,0
23532_right,0
23534_left,0
23534_right,0
23538_right,0
23541_left,0
23547_left,0
23548_left,0
23553_left,0
23553_right,0
23642_right,0
23695_left,0
23718_right,0
23731_left,0
23731_right,0
23771_left,0
23771_right,0
23775_right,0
23786_left,0
23786_right,0
23796_left,0
23797_right,0
23814_left,0
23814_right,0
23850_right,0
23852_right,0
23856_left,0
23856_right,0
23873_left,0
23890_right,0
23916_left,0
23916_right,0
23949_right,0
23996_left,0
23996_right,0
24033_right,0
24094_left,0
24144_left,0
24155_right,0
24166_left,0
24166_right,0
24237_left,0
24237_right,0
24243_left,0
24299_left,0
24314_left,0
24336_left,0
24336_right,0
24341_left,0
24341_right,0
24392_left,0
24392_right,0
24402_left,0
24447_right,0
24478_right,0
24490_left,0
24491_right,0
24503_right,0
24589_left,0
24589_right,0
24599_right,0
24607_right,0
24608_right,0
24612_right,0
24625_left,0
24645_left,0
24655_right,0
24668_right,0
24696_left,0
24696_right,0
24703_right,0
24704_right,0
24712_right,0
24738_right,0
24754_left,0
24774_left,0
24783_left,0
24783_right,0
24802_left,0
24813_right,0
24873_left,0
24914_left,0
24962_left,0
24962_right,0
24982_left,0
24983_left,0
24983_right,0
24990_right,0
24995_right,0
24996_left,0
24996_right,0
25008_right,0
25009_right,0
25070_right,0
25132_left,0
25133_left,0
25154_left,0
25154_right,0
25158_right,0
25162_left,0
25203_left,0
25203_right,0
25205_left,0
25205_right,0
25210_left,0
25210_right,0
25236_left,0
25249_right,0
25260_right,0
25280_right,0
25296_left,0
25312_left,0
25316_left,0
25390_right,0
25392_right,0
25417_left,0
25448_left,0
25448_right,0
25449_left,0
25449_right,0
25458_left,0
25474_left,0
25474_right,0
25475_left,0
25475_right,0
25478_left,0
25478_right,0
25497_left,0
25517_right,0
25518_left,0
25518_right,0
25534_left,0
25551_left,0
25551_right,0
25582_left,0
25584_right,0
25604_left,0
25628_right,0
25637_left,0
25637_right,0
25656_left,0
25656_right,0
25672_right,0
25679_left,0
25680_right,0
25717_right,0
25758_right,0
25787_left,0
25820_right,0
25936_left,0
25936_right,0
25988_left,0
26024_left,0
26051_left,0
26051_right,0
26056_left,0
26056_right,0
26078_left,0
26103_left,0
26103_right,0
26123_left,0
26123_right,0
26140_right,0
26190_left,0
26190_right,0
26235_left,0
26245_left,0
26300_left,0
26300_right,0
26312_right,0
26319_right,0
26377_right,0
26433_right,0
26470_left,0
26477_left,0
26487_right,0
26503_left,0
26503_right,0
26591_left,0
26591_right,0
26595_left,0
26595_right,0
26627_left,0
26627_right,0
26649_left,0
26649_right,0
26665_left,0
26737_left,0
26741_left,0
26763_right,0
26796_left,0
26796_right,0
26810_left,0
26811_right,0
26863_left,0
26863_right,0
26962_right,0
26967_left,0
26986_right,0
26996_right,0
27004_right,0
27015_right,0
27057_left,0
27065_left,0
27076_right,0
27077_right,0
27145_left,0
27165_right,0
27191_right,0
27214_left,0
27214_right,0
27223_left,0
27223_right,0
27264_left,0
27304_left,0
27304_right,0
27339_left,0
27344_left,0
27358_left,0
27358_right,0
27360_right,0
27368_left,0
27368_right,0
27374_right,0
27378_left,0
27426_right,0
27436_left,0
27436_right,0
27534_left,0
27534_right,0
27541_left,0
27588_left,0
27588_right,0
27590_left,0
27620_right,0
27654_left,0
27677_left,0
27677_right,0
27695_right,0
27713_left,0
27755_right,0
27785_left,0
27810_right,0
27836_left,0
27850_left,0
27885_right,0
27905_right,0
27932_left,0
27932_right,0
27943_left,0
27959_left,0
27959_right,0
28007_left,0
28015_left,0
28015_right,0
28036_left,0
28036_right,0
28046_right,0
28080_left,0
28113_left,0
28113_right,0
28154_right,0
28174_left,0
28177_left,0
28177_right,0
28327_left,0
28353_right,0
28368_left,0
28442_right,0
28455_right,0
28457_left,0
28469_right,0
28486_right,0
28540_right,0
28551_right,0
28569_left,0
28569_right,0
28579_left,0
28579_right,0
28583_left,0
28583_right,0
28612_right,0
28646_right,0
28721_left,0
28721_right,0
28726_left,0
28726_right,0
28796_left,0
28839_left,0
28839_right,0
28905_left,0
28934_right,0
28947_left,0
28947_right,0
29020_left,0
29021_right,0
29038_left,0
29038_right,0
29052_left,0
29102_left,0
29107_right,0
29156_left,0
29238_left,0
29238_right,0
29278_left,0
29293_left,0
29293_right,0
29312_left,0
29312_right,0
29320_right,0
29322_left,0
29330_left,0
29330_right,0
29334_left,0
29367_left,0
29377_left,0
29377_right,0
29390_right,0
29518_left,0
29526_left,0
29549_left,0
29549_right,0
29559_right,0
29569_left,0
29569_right,0
29623_left,0
29623_right,0
29650_left,0
29650_right,0
29654_left,0
29654_right,0
29656_left,0
29684_right,0
29737_left,0
29740_right,0
29768_left,0
29768_right,0
29788_left,0
29803_left,0
29803_right,0
29810_left,0
29810_right,0
29884_left,0
29894_left,0
29894_right,0
29899_left,0
29899_right,0
29902_right,0
29921_left,0
29929_right,0
29935_left,0
29967_left,0
30000_right,0
30004_right,0
30033_left,0
30033_right,0
30081_right,0
30099_left,0
30099_right,0
30122_left,0
30124_right,0
30146_left,0
30146_right,0
30197_right,0
30205_left,0
30233_left,0
30235_left,0
30290_left,0
30290_right,0
30299_left,0
30299_right,0
30318_left,0
30334_left,0
30363_left,0
30398_right,0
30402_right,0
30415_right,0
30448_right,0
30537_left,0
30537_right,0
30550_left,0
30550_right,0
30595_left,0
30595_right,0
30597_right,0
30606_left,0
30606_right,0
30645_right,0
30653_left,0
30653_right,0
30741_left,0
30741_right,0
30785_right,0
30791_left,0
30791_right,0
30840_left,0
30840_right,0
30846_right,0
30859_left,0
30898_left,0
31010_left,0
31010_right,0
31035_left,0
31036_left,0
31036_right,0
31054_left,0
31060_left,0
31060_right,0
31098_right,0
31108_left,0
31108_right,0
31140_right,0
31163_left,0
31191_left,0
31273_left,0
31273_right,0
31289_left,0
31311_right,0
31312_right,0
31347_right,0
31348_left,0
31348_right,0
31363_left,0
31363_right,0
31397_left,0
31397_right,0
31435_left,0
31435_right,0
31442_left,0
31450_left,0
31469_left,0
31469_right,0
31499_right,0
31529_left,0
31529_right,0
31537_left,0
31540_left,0
31540_right,0
31552_right,0
31598_left,0
31598_right,0
31608_left,0
31621_left,0
31624_left,0
31667_right,0
31709_right,0
31722_left,0
31724_left,0
31724_right,0
31752_left,0
31772_left,0
31789_right,0
31833_right,0
31863_left,0
31886_right,0
31907_left,0
31932_left,0
31950_right,0
31972_right,0
31981_left,0
31981_right,0
32008_left,0
32008_right,0
32072_right,0
32098_left,0
32098_right,0
32112_left,0
32112_right,0
32129_left,0
32130_left,0
32130_right,0
32142_left,0
32142_right,0
32176_left,0
32200_right,0
32226_left,0
32237_left,0
32253_left,0
32253_right,0
32282_left,0
32298_left,0
32298_right,0
32307_left,0
32308_right,0
32314_left,0
32314_right,0
32402_left,0
32412_right,0
32418_left,0
32454_left,0
32454_right,0
32476_left,0
32486_left,0
32535_left,0
32536_left,0
32550_right,0
32558_right,0
32566_right,0
32614_left,0
32614_right,0
32627_right,0
32644_left,0
32644_right,0
32680_right,0
32691_right,0
32695_left,0
32702_left,0
32703_left,0
32731_left,0
32731_right,0
32764_right,0
32768_right,0
32794_left,0
32798_left,0
32798_right,0
32833_right,0
32835_left,0
32890_left,0
32890_right,0
32893_right,0
32901_right,0
32918_right,0
32924_right,0
32964_left,0
32979_left,0
32979_right,0
32987_left,0
33096_left,0
33163_right,0
33208_left,0
33208_right,0
33231_left,0
33327_right,0
33395_left,0
33395_right,0
33415_right,0
33417_left,0
33417_right,0
33434_right,0
33472_left,0
33472_right,0
33484_left,0
33491_left,0
33491_right,0
33492_right,0
33507_right,0
33509_left,0
33509_right,0
33535_left,0
33546_left,0
33574_left,0
33602_left,0
33623_left,0
33623_right,0
33659_right,0
33681_right,0
33687_right,0
33689_left,0
33699_right,0
33706_left,0
33711_left,0
33711_right,0
33876_right,0
33889_left,0
33891_left,0
33919_right,0
33963_right,0
33996_left,0
34008_left,0
34008_right,0
34029_left,0
34078_left,0
34078_right,0
34109_right,0
34113_right,0
34147_left,0
34187_right,0
34198_right,0
34203_right,0
34222_left,0
34222_right,0
34302_right,0
34304_left,0
34304_right,0
34340_right,0
34350_left,0
34350_right,0
34364_right,0
34368_left,0
34382_left,0
34405_left,0
34433_left,0
34433_right,0
34449_left,0
34449_right,0
34454_left,0
34456_left,0
34456_right,0
34551_left,0
34551_right,0
34567_left,0
34567_right,0
34593_left,0
34593_right,0
34611_right,0
34644_right,0
34648_left,0
34648_right,0
34655_left,0
34655_right,0
34696_left,0
34706_left,0
34718_left,0
34718_right,0
34734_right,0
34757_left,0
34761_right,0
34814_left,0
34841_right,0
34862_right,0
34905_right,0
34990_left,0
34992_left,0
35010_right,0
35054_left,0
35054_right,0
35057_right,0
35064_left,0
35064_right,0
35090_left,0
35095_left,0
35095_right,0
35183_right,0
35205_left,0
35215_left,0
35215_right,0
35278_left,0
35293_right,0
35322_left,0
35322_right,0
35394_left,0
35394_right,0
35441_left,0
35445_left,0
35446_right,0
35509_left,0
35509_right,0
35557_right,0
35579_left,0
35579_right,0
35587_right,0
35645_right,0
35666_right,0
35711_left,0
35748_left,0
35748_right,0
35764_right,0
35803_left,0
35803_right,0
35807_left,0
35807_right,0
35808_left,0
35810_right,0
35812_right,0
35858_left,0
35868_left,0
35933_right,0
35947_right,0
35967_left,0
35973_left,0
35973_right,0
36008_right,0
36026_left,0
36035_left,0
36035_right,0
36064_right,0
36099_right,0
36162_left,0
36237_right,0
36256_left,0
36256_right,0
36276_left,0
36285_left,0
36322_left,0
36322_right,0
36335_left,0
36351_right,0
36364_left,0
36367_left,0
36367_right,0
36395_left,0
36427_left,0
36427_right,0
36442_right,0
36466_left,0
36500_right,0
36507_right,0
36513_right,0
36517_right,0
36566_left,0
36588_left,0
36588_right,0
36613_left,0
36631_left,0
36631_right,0
36705_right,0
36718_right,0
36724_left,0
36728_left,0
36728_right,0
36741_left,0
36741_right,0
36745_left,0
36778_left,0
36778_right,0
36785_right,0
36791_right,0
36808_left,0
36819_right,0
36879_left,0
36879_right,0
36919_right,0
36921_left,0
36921_right,0
36933_right,0
36956_left,0
36958_left,0
36999_left,0
37020_left,0
37020_right,0
37035_left,0
37097_right,0
37110_left,0
37179_right,0
37192_left,0
37192_right,0
37235_left,0
37235_right,0
37294_right,0
37320_left,0
37320_right,0
37366_left,0
37469_left,0
37469_right,0
37488_right,0
37500_right,0
37604_left,0
37639_left,0
37639_right,0
37647_right,0
37656_right,0
37669_right,0
37675_right,0
37699_right,0
37756_right,0
37788_right,0
37792_left,0
37792_right,0
37795_right,0
37831_right,0
37859_left,0
37867_left,0
37867_right,0
37868_left,0
37917_left,0
37917_right,0
37936_left,0
37938_left,0
37953_left,0
37962_right,0
38008_left,0
38010_left,0
38011_left,0
38060_right,0
38066_left,0
38066_right,0
38071_left,0
38071_right,0
38072_right,0
38080_right,0
38083_left,0
38083_right,0
38114_left,0
38114_right,0
38116_left,0
38116_right,0
38130_left,0
38163_left,0
38164_left,0
38179_left,0
38179_right,0
38188_right,0
38189_left,0
38189_right,0
38215_right,0
38230_left,0
38274_left,0
38276_left,0
38276_right,0
38326_left,0
38375_right,0
38391_left,0
38391_right,0
38401_right,0
38410_left,0
38410_right,0
38454_left,0
38454_right,0
38458_right,0
38478_right,0
38587_right,0
38596_left,0
38634_left,0
38634_right,0
38638_right,0
38664_left,0
38714_left,0
38714_right,0
38715_left,0
38727_left,0
38743_left,0
38789_right,0
38833_left,0
38882_left,0
38895_right,0
38925_left,0
38979_left,0
38997_left,0
39009_left,0
39009_right,0
39018_left,0
39018_right,0
39033_left,0
39033_right,0
39075_right,0
39078_left,0
39094_right,0
39111_left,0
39224_left,0
39224_right,0
39284_left,0
39287_right,0
39316_right,0
39326_left,0
39326_right,0
39333_right,0
39343_left,0
39343_right,0
39369_right,0
39383_right,0
39387_left,0
39391_left,0
39396_left,0
39402_left,0
39402_right,0
39409_right,0
39504_right,0
39554_left,0
39582_left,0
39588_left,0
39650_right,0
39657_left,0
39657_right,0
39663_left,0
39670_right,0
39691_left,0
39743_right,0
39744_right,0
39773_left,0
39791_right,0
39805_right,0
39826_left,0
39826_right,0
39828_left,0
39832_left,0
39834_left,0
39834_right,0
39864_right,0
39939_left,0
39957_right,0
39968_left,0
39968_right,0
39975_right,0
39978_left,0
39978_right,0
39982_left,0
39999_left,0
39999_right,0
40008_right,0
40033_left,0
40068_left,0
40077_right,0
40083_right,0
40108_left,0
40202_right,0
40212_left,0
40265_left,0
40265_right,0
40284_left,0
40284_right,0
40316_left,0
40316_right,0
40376_right,0
40390_left,0
40390_right,0
40404_left,0
40423_left,0
40423_right,0
40506_right,0
40508_right,0
40551_left,0
40557_left,0
40557_right,0
40558_right,0
40570_right,0
40582_left,0
40584_right,0
40667_left,0
40667_right,0
40674_left,0
40677_left,0
40683_left,0
40684_right,0
40752_left,0
40752_right,0
40757_left,0
40757_right,0
40769_left,0
40790_left,0
40791_left,0
40805_left,0
40805_right,0
40808_left,0
40808_right,0
40812_left,0
40823_right,0
40832_left,0
40848_left,0
40848_right,0
40853_left,0
40873_right,0
40894_right,0
40921_right,0
40937_right,0
40965_left,0
40965_right,0
41001_left,0
41059_left,0
41059_right,0
41081_left,0
41105_left,0
41105_right,0
41178_left,0
41287_right,0
41311_left,0
41318_left,0
41318_right,0
41324_left,0
41325_right,0
41379_right,0
41394_left,0
41411_left,0
41425_right,0
41471_left,0
41471_right,0
41517_right,0
41525_left,0
41525_right,0
41538_left,0
41538_right,0
41548_right,0
41621_left,0
41640_left,0
41640_right,0
41681_left,0
41681_right,0
41688_left,0
41688_right,0
41717_left,0
41717_right,0
41739_left,0
41804_left,0
41804_right,0
41813_right,0
41845_left,0
41851_left,0
41851_right,0
41863_left,0
41863_right,0
41904_right,0
41918_right,0
41932_left,0
41940_left,0
41946_right,0
41949_left,0
41949_right,0
41979_left,0
41979_right,0
42020_left,0
42020_right,0
42082_left,0
42087_right,0
42184_left,0
42184_right,0
42194_right,0
42264_right,0
42284_right,0
42333_left,0
42333_right,0
42364_left,0
42364_right,0
42368_left,0
42368_right,0
42371_left,0
42386_left,0
42386_right,0
42420_left,0
42420_right,0
42452_right,0
42471_left,0
42473_left,0
42473_right,0
42503_left,0
42503_right,0
42537_left,0
42537_right,0
42560_left,0
42586_left,0
42596_right,0
42615_left,0
42615_right,0
42633_left,0
42636_left,0
42636_right,0
42653_right,0
42665_left,0
42690_left,0
42690_right,0
42702_left,0
42705_left,0
42705_right,0
42728_left,0
42728_right,0
42766_right,0
42807_left,0
42807_right,0
42834_left,0
42873_left,0
42919_right,0
42965_right,0
42973_right,0
42981_right,0
43024_right,0
43030_left,0
43030_right,0
43047_left,0
43047_right,0
43063_left,0
43063_right,0
43101_right,0
43134_left,0
43148_left,0
43154_left,0
43154_right,0
43158_left,0
43158_right,0
43161_right,0
43171_left,0
43196_left,0
43235_left,0
43235_right,0
43243_left,0
43243_right,0
43291_left,0
43291_right,0
43311_right,0
43314_left,0
43318_right,0
43359_right,0
43441_left,0
43441_right,0
43450_left,0
43450_right,0
43457_left,0
43457_right,0
43511_left,0
43540_right,0
43549_left,0
43552_left,0
43563_left,0
43563_right,0
43583_right,0
43593_left,0
43593_right,0
43626_right,0
43637_right,0
43639_left,0
43639_right,0
43683_right,0
43694_left,0
43694_right,0
43747_right,0
43753_left,0
43753_right,0
43822_right,0
43826_left,0
43902_left,0
43923_right,0
43973_right,0
44003_left,0
44012_left,0
44025_right,0
44069_left,0
44117_left,0
44117_right,0
44145_left,0
44191_left,0
44196_left,0
44196_right,0
44236_left,0
44236_right,0
44237_right,0
44242_left,0
44263_left,0
44275_left,0
44275_right,0
44309_left,0
44309_right,0
44323_left,0
44323_right,0
44328_right,0
44337_left,0
44349_right,0
4163_right,1
4175_left,1
4175_right,1
4182_left,1
4182_right,1
4196_left,1
4196_right,1
4214_left,1
4214_right,1
4258_right,1
4276_left,1
4276_right,1
4306_right,1
4307_left,1
4307_right,1
4318_left,1
4318_right,1
4324_left,1
4352_left,1
4352_right,1
4364_left,1
4364_right,1
4370_left,1
4370_right,1
4385_left,1
4385_right,1
4398_left,1
4398_right,1
4399_left,1
4399_right,1
4403_left,1
4403_right,1
4409_left,1
4409_right,1
4421_left,1
4421_right,1
4443_left,1
4443_right,1
4464_left,1
4464_right,1
4466_right,1
4497_left,1
4497_right,1
4513_left,1
4519_left,1
4519_right,1
4533_right,1
4555_left,1
4555_right,1
4559_left,1
4561_left,1
4561_right,1
4567_left,1
4567_right,1
4570_right,1
4594_left,1
4594_right,1
4601_left,1
4601_right,1
4604_left,1
4604_right,1
4620_left,1
4624_left,1
4624_right,1
4633_left,1
4657_left,1
4657_right,1
4674_right,1
4676_left,1
4676_right,1
4685_left,1
4688_left,1
4693_left,1
4693_right,1
4695_left,1
4695_right,1
4696_left,1
4697_left,1
4698_left,1
4698_right,1
4702_left,1
4702_right,1
4710_left,1
4710_right,1
4723_left,1
4723_right,1
4764_left,1
4764_right,1
4766_right,1
4773_right,1
4776_right,1
4798_left,1
4798_right,1
4811_left,1
4824_left,1
4824_right,1
4829_left,1
4829_right,1
4878_right,1
4886_left,1
4886_right,1
4903_left,1
4903_right,1
4911_left,1
4911_right,1
