image_name,center_x,center_y,target_size,image_w,image_h
1687_right,218,183,140,540,540
16881_left,166,211,140,540,540
16881_right,143,237,140,540,540
16882_left,161,398,140,540,540
16882_right,191,146,140,540,540
16886_left,136,264,140,540,540
16886_right,173,288,140,540,540
16907_left,208,173,140,540,540
16907_right,132,381,140,540,540
16937_left,237,158,140,540,540
16937_right,237,290,140,540,540
16947_left,132,148,140,540,540
16947_right,151,379,140,540,540
16963_left,132,203,140,540,540
16971_left,217,197,140,540,540
16971_right,205,357,140,540,540
16991_left,157,177,140,540,540
16991_right,164,161,140,540,540
17004_left,161,278,140,540,540
17004_right,221,170,140,540,540
17005_left,270,364,140,540,540
17005_right,235,283,140,540,540
17030_left,137,231,140,540,540
17036_left,199,354,140,540,540
17036_right,155,399,140,540,540
17040_left,151,263,140,540,540
17040_right,240,307,140,540,540
17042_right,216,274,140,540,540
17044_left,247,333,140,540,540
17044_right,179,215,140,540,540
17049_left,185,207,140,540,540
17049_right,228,168,140,540,540
17052_left,190,370,140,540,540
17052_right,248,362,140,540,540
17068_left,158,150,140,540,540
17075_left,178,161,140,540,540
17075_right,144,322,140,540,540
17086_left,243,149,140,540,540
17086_right,195,284,140,540,540
17101_left,254,318,140,540,540
17101_right,178,203,140,540,540
17121_left,146,220,140,540,540
17139_left,232,289,140,540,540
17139_right,245,228,140,540,540
17142_left,234,221,140,540,540
17170_left,164,236,140,540,540
17170_right,163,341,140,540,540
17176_left,214,408,140,540,540
17176_right,231,279,140,540,540
17222_left,203,254,140,540,540
17222_right,182,407,140,540,540
17234_left,197,221,140,540,540
17244_left,216,407,140,540,540
17244_right,209,309,140,540,540
17252_left,165,278,140,540,540
17252_right,231,215,140,540,540
17257_left,236,277,140,540,540
17257_right,178,310,140,540,540
172_left,168,300,140,540,540
172_right,130,386,140,540,540
17309_left,210,325,140,540,540
17309_right,190,373,140,540,540
17314_left,232,314,140,540,540
1732_left,249,298,140,540,540
1732_right,165,290,140,540,540
17331_left,261,142,140,540,540
17332_left,192,132,140,540,540
17332_right,237,268,140,540,540
17359_left,136,150,140,540,540
17366_left,258,235,140,540,540
17366_right,258,248,140,540,540
17373_left,180,274,140,540,540
17373_right,259,352,140,540,540
17382_left,182,323,140,540,540
17384_right,173,371,140,540,540
17387_left,206,331,140,540,540
17401_left,149,339,140,540,540
17407_left,142,332,140,540,540
17407_right,145,251,140,540,540
17411_left,256,288,140,540,540
17415_left,169,217,140,540,540
17415_right,180,181,140,540,540
1743_left,232,243,140,540,540
1743_right,260,364,140,540,540
17473_left,182,352,140,540,540
17473_right,138,147,140,540,540
17483_right,175,354,140,540,540
17491_left,255,163,140,540,540
17510_left,266,262,140,540,540
17510_right,170,206,140,540,540
17511_right,242,296,140,540,540
17522_left,167,270,140,540,540
17522_right,182,367,140,540,540
17526_left,179,170,140,540,540
17526_right,229,404,140,540,540
1752_left,252,206,140,540,540
1752_right,249,133,140,540,540
17548_left,191,410,140,540,540
17548_right,171,282,140,540,540
17550_left,216,315,140,540,540
17586_left,244,297,140,540,540
17604_left,193,251,140,540,540
17604_right,198,392,140,540,540
17608_left,224,156,140,540,540
17608_right,161,324,140,540,540
17611_left,211,356,140,540,540
17611_right,254,357,140,540,540
17634_left,243,226,140,540,540
17634_right,193,143,140,540,540
17644_right,230,276,140,540,540
17645_right,248,259,140,540,540
17658_left,134,203,140,540,540
17658_right,197,404,140,540,540
17660_left,239,190,140,540,540
17660_right,171,283,140,540,540
17669_left,233,286,140,540,540
17679_left,169,375,140,540,540
17679_right,149,409,140,540,540
17686_left,148,180,140,540,540
17689_left,263,201,140,540,540
17689_right,173,248,140,540,540
17694_left,160,396,140,540,540
17694_right,253,172,140,540,540
17699_left,176,209,140,540,540
17757_right,236,154,140,540,540
17788_left,234,208,140,540,540
17788_right,269,242,140,540,540
1779_right,188,149,140,540,540
17817_left,256,332,140,540,540
17817_right,171,406,140,540,540
17827_right,264,272,140,540,540
17831_left,243,282,140,540,540
17831_right,196,389,140,540,540
17879_left,182,212,140,540,540
17891_left,217,181,140,540,540
17891_right,205,401,140,540,540
17925_right,189,255,140,540,540
17999_left,236,209,140,540,540
17999_right,256,226,140,540,540
18016_left,202,384,140,540,540
18017_right,224,403,140,540,540
18020_left,152,248,140,540,540
18059_left,174,302,140,540,540
18095_left,218,229,140,540,540
18095_right,224,364,140,540,540
18100_right,153,266,140,540,540
18105_left,196,167,140,540,540
18105_right,240,367,140,540,540
18130_left,235,335,140,540,540
18130_right,240,237,140,540,540
18133_left,168,338,140,540,540
18133_right,200,228,140,540,540
18138_left,242,266,140,540,540
18138_right,164,329,140,540,540
18143_left,223,307,140,540,540
18155_left,247,405,140,540,540
18163_left,185,184,140,540,540
18163_right,262,182,140,540,540
18184_left,193,340,140,540,540
18185_right,182,279,140,540,540
18201_left,168,239,140,540,540
18201_right,153,327,140,540,540
18203_left,243,221,140,540,540
18203_right,206,279,140,540,540
18227_left,135,262,140,540,540
18227_right,267,366,140,540,540
18233_left,230,289,140,540,540
18255_left,187,212,140,540,540
18255_right,201,136,140,540,540
1827_left,145,145,140,540,540
1827_right,225,218,140,540,540
18296_left,173,216,140,540,540
18298_left,190,177,140,540,540
18298_right,196,248,140,540,540
18307_left,193,289,140,540,540
18307_right,263,185,140,540,540
1831_right,261,278,140,540,540
18325_left,191,406,140,540,540
18351_left,218,341,140,540,540
18351_right,154,195,140,540,540
18358_left,261,380,140,540,540
1835_right,246,284,140,540,540
18362_right,140,148,140,540,540
18368_left,213,311,140,540,540
18370_right,221,341,140,540,540
18372_left,186,140,140,540,540
18382_left,173,378,140,540,540
18382_right,165,324,140,540,540
18402_left,166,146,140,540,540
18402_right,160,253,140,540,540
18416_left,253,295,140,540,540
18418_left,259,381,140,540,540
18420_right,249,285,140,540,540
18429_left,174,304,140,540,540
18429_right,133,318,140,540,540
18445_left,251,206,140,540,540
18445_right,228,313,140,540,540
18446_left,172,408,140,540,540
18452_left,212,398,140,540,540
18452_right,257,240,140,540,540
18465_left,142,281,140,540,540
18465_right,162,190,140,540,540
18474_left,216,321,140,540,540
18474_right,142,349,140,540,540
18486_left,200,328,140,540,540
18486_right,167,172,140,540,540
18487_right,230,206,140,540,540
18495_left,253,384,140,540,540
184_left,235,202,140,540,540
184_right,159,245,140,540,540
18502_left,162,277,140,540,540
18502_right,139,180,140,540,540
18515_left,231,395,140,540,540
18515_right,223,375,140,540,540
1851_right,145,287,140,540,540
18534_left,245,249,140,540,540
18570_left,168,341,140,540,540
18603_left,250,261,140,540,540
18603_right,254,279,140,540,540
18608_left,247,384,140,540,540
18608_right,231,151,140,540,540
18622_left,189,212,140,540,540
18622_right,172,353,140,540,540
18633_left,152,248,140,540,540
18633_right,198,258,140,540,540
18647_left,244,248,140,540,540
18653_left,153,388,140,540,540
18678_left,217,133,140,540,540
18678_right,184,387,140,540,540
18685_left,230,219,140,540,540
18685_right,239,203,140,540,540
18688_left,187,264,140,540,540
18688_right,153,143,140,540,540
1873_left,209,267,140,540,540
1873_right,232,374,140,540,540
18759_right,230,235,140,540,540
18798_right,189,221,140,540,540
18803_left,223,172,140,540,540
18825_left,149,170,140,540,540
18825_right,209,270,140,540,540
18829_left,191,295,140,540,540
18829_right,254,248,140,540,540
18837_left,168,169,140,540,540
18837_right,169,221,140,540,540
18862_left,166,237,140,540,540
18864_left,182,263,140,540,540
18864_right,158,307,140,540,540
18876_left,209,217,140,540,540
18876_right,141,267,140,540,540
18909_left,151,199,140,540,540
18909_right,163,236,140,540,540
1893_left,172,143,140,540,540
1893_right,130,318,140,540,540
18960_left,163,352,140,540,540
18960_right,175,143,140,540,540
18968_right,151,271,140,540,540
18970_right,257,246,140,540,540
18976_left,210,171,140,540,540
18976_right,139,407,140,540,540
18999_left,176,167,140,540,540
18999_right,238,211,140,540,540
19004_left,133,220,140,540,540
19017_right,199,408,140,540,540
19022_left,228,206,140,540,540
19043_left,254,327,140,540,540
19047_left,142,270,140,540,540
19047_right,195,251,140,540,540
19056_left,227,188,140,540,540
19056_right,239,306,140,540,540
19060_left,187,277,140,540,540
19064_right,140,174,140,540,540
1906_left,219,395,140,540,540
1906_right,188,235,140,540,540
19099_left,270,187,140,540,540
19099_right,153,222,140,540,540
19116_left,212,270,140,540,540
19120_left,222,274,140,540,540
19120_right,222,324,140,540,540
19154_left,220,384,140,540,540
19158_right,159,295,140,540,540
19166_left,186,401,140,540,540
19166_right,225,319,140,540,540
19167_left,141,249,140,540,540
19167_right,205,402,140,540,540
19178_left,217,302,140,540,540
19193_right,209,138,140,540,540
19197_right,202,384,140,540,540
1919_right,190,356,140,540,540
19202_left,191,197,140,540,540
19202_right,161,291,140,540,540
1920_left,198,359,140,540,540
1920_right,165,170,140,540,540
19217_left,176,244,140,540,540
19217_right,140,292,140,540,540
19237_left,251,282,140,540,540
19237_right,209,173,140,540,540
19254_left,251,252,140,540,540
19261_left,216,323,140,540,540
19261_right,212,148,140,540,540
19266_left,176,189,140,540,540
19266_right,144,370,140,540,540
1926_left,244,335,140,540,540
1926_right,251,130,140,540,540
19272_left,179,397,140,540,540
19272_right,260,344,140,540,540
19285_left,257,231,140,540,540
1928_left,260,291,140,540,540
1928_right,207,143,140,540,540
19293_left,150,321,140,540,540
192_left,185,301,140,540,540
192_right,220,377,140,540,540
19302_left,179,324,140,540,540
19302_right,174,167,140,540,540
19306_left,149,138,140,540,540
19306_right,167,299,140,540,540
19309_right,265,399,140,540,540
19329_left,175,196,140,540,540
19339_left,223,328,140,540,540
19339_right,214,367,140,540,540
1933_right,207,228,140,540,540
19342_right,266,357,140,540,540
19343_left,253,346,140,540,540
19343_right,262,207,140,540,540
19350_left,218,392,140,540,540
19350_right,218,362,140,540,540
19357_left,177,179,140,540,540
19357_right,252,402,140,540,540
19367_left,212,354,140,540,540
19377_left,233,232,140,540,540
19377_right,224,349,140,540,540
19406_left,233,210,140,540,540
19406_right,198,228,140,540,540
1941_right,153,332,140,540,540
19421_left,253,331,140,540,540
19421_right,207,325,140,540,540
19431_left,219,396,140,540,540
19441_left,144,391,140,540,540
19441_right,270,140,140,540,540
19444_left,235,141,140,540,540
19444_right,265,298,140,540,540
19454_right,131,170,140,540,540
19467_left,225,339,140,540,540
19467_right,233,264,140,540,540
19472_right,147,180,140,540,540
19478_left,263,257,140,540,540
19478_right,156,166,140,540,540
1947_left,149,344,140,540,540
1947_right,270,211,140,540,540
19485_left,143,332,140,540,540
19489_left,216,219,140,540,540
19489_right,231,371,140,540,540
19490_left,263,372,140,540,540
19490_right,262,194,140,540,540
19516_left,261,385,140,540,540
19516_right,194,396,140,540,540
19521_left,134,133,140,540,540
19521_right,183,249,140,540,540
19555_right,192,348,140,540,540
195_left,242,317,140,540,540
195_right,210,227,140,540,540
19600_right,169,359,140,540,540
1960_right,160,311,140,540,540
19612_left,163,308,140,540,540
19612_right,137,201,140,540,540
19614_left,218,322,140,540,540
19614_right,220,271,140,540,540
19628_right,192,186,140,540,540
19635_left,240,248,140,540,540
19635_right,197,313,140,540,540
19637_left,177,274,140,540,540
19637_right,133,324,140,540,540
1965_left,139,247,140,540,540
1965_right,193,238,140,540,540
19681_left,209,185,140,540,540
19681_right,158,311,140,540,540
19721_left,179,378,140,540,540
19762_left,210,197,140,540,540
19762_right,131,280,140,540,540
19770_left,182,314,140,540,540
19811_left,261,135,140,540,540
19811_right,216,321,140,540,540
19815_right,214,238,140,540,540
1981_left,131,309,140,540,540
19840_left,235,318,140,540,540
19840_right,189,226,140,540,540
19870_left,153,381,140,540,540
19870_right,157,346,140,540,540
1987_left,179,178,140,540,540
1987_right,259,365,140,540,540
19896_left,223,253,140,540,540
19896_right,237,320,140,540,540
19897_left,250,349,140,540,540
19897_right,158,217,140,540,540
19915_left,137,285,140,540,540
19915_right,193,241,140,540,540
19949_left,147,242,140,540,540
19949_right,221,288,140,540,540
19953_left,238,170,140,540,540
19966_left,164,225,140,540,540
2001_left,250,395,140,540,540
2001_right,171,197,140,540,540
2010_left,201,344,140,540,540
2011_left,168,304,140,540,540
2011_right,205,367,140,540,540
2029_right,252,291,140,540,540
2030_left,131,351,140,540,540
2031_left,228,410,140,540,540
2047_left,214,195,140,540,540
2047_right,145,187,140,540,540
2053_right,191,172,140,540,540
2065_left,204,351,140,540,540
2065_right,188,330,140,540,540
2081_left,234,312,140,540,540
2081_right,130,262,140,540,540
2094_left,228,367,140,540,540
2094_right,213,389,140,540,540
2099_right,200,239,140,540,540
2107_left,132,344,140,540,540
2107_right,195,320,140,540,540
2131_left,268,138,140,540,540
2132_left,141,260,140,540,540
2161_right,215,305,140,540,540
2180_left,174,186,140,540,540
2180_right,167,297,140,540,540
2194_left,226,321,140,540,540
219_left,251,165,140,540,540
2205_left,254,326,140,540,540
2205_right,168,209,140,540,540
2232_right,199,360,140,540,540
2249_left,205,143,140,540,540
2249_right,225,349,140,540,540
2264_right,221,156,140,540,540
2272_left,232,187,140,540,540
2272_right,159,161,140,540,540
2273_right,147,169,140,540,540
2275_right,223,351,140,540,540
229_right,202,378,140,540,540
2315_right,248,134,140,540,540
2357_left,244,367,140,540,540
2357_right,199,337,140,540,540
2359_left,201,137,140,540,540
2369_left,209,314,140,540,540
239_left,265,309,140,540,540
239_right,138,392,140,540,540
2407_left,147,198,140,540,540
2407_right,144,238,140,540,540
2424_left,193,381,140,540,540
2424_right,255,359,140,540,540
2447_left,208,231,140,540,540
2447_right,252,229,140,540,540
2453_left,156,177,140,540,540
2453_right,207,300,140,540,540
2468_left,182,241,140,540,540
2468_right,215,333,140,540,540
2470_left,172,180,140,540,540
2470_right,212,229,140,540,540
2489_left,173,287,140,540,540
2489_right,150,152,140,540,540
2508_left,235,207,140,540,540
2508_right,245,163,140,540,540
2536_left,151,389,140,540,540
2536_right,250,181,140,540,540
2545_left,245,298,140,540,540
2545_right,248,208,140,540,540
2548_left,148,171,140,540,540
2548_right,235,169,140,540,540
2553_left,225,297,140,540,540
2553_right,220,277,140,540,540
2561_left,154,198,140,540,540
2561_right,237,407,140,540,540
257_left,149,179,140,540,540
257_right,235,174,140,540,540
2610_left,223,233,140,540,540
2610_right,172,237,140,540,540
2613_left,145,335,140,540,540
2613_right,229,205,140,540,540
2623_left,139,248,140,540,540
2628_left,224,200,140,540,540
2628_right,164,317,140,540,540
2640_right,217,215,140,540,540
2648_left,239,210,140,540,540
2648_right,243,210,140,540,540
264_left,211,366,140,540,540
264_right,260,358,140,540,540
2652_left,216,242,140,540,540
2668_left,154,386,140,540,540
2668_right,176,269,140,540,540
2670_right,172,293,140,540,540
2705_left,203,168,140,540,540
2706_left,152,239,140,540,540
2706_right,243,297,140,540,540
2714_left,159,277,140,540,540
2714_right,203,237,140,540,540
2729_left,222,370,140,540,540
2729_right,225,308,140,540,540
2756_left,173,136,140,540,540
2756_right,167,394,140,540,540
2795_left,236,135,140,540,540
2798_left,201,286,140,540,540
2798_right,231,311,140,540,540
283_left,179,351,140,540,540
283_right,222,234,140,540,540
286_left,144,131,140,540,540
286_right,265,196,140,540,540
2872_left,192,250,140,540,540
2872_right,188,387,140,540,540
2880_left,214,164,140,540,540
2901_left,134,377,140,540,540
2903_left,217,202,140,540,540
2903_right,141,208,140,540,540
2946_left,193,378,140,540,540
2946_right,159,135,140,540,540
2962_left,226,368,140,540,540
2962_right,249,198,140,540,540
2966_left,199,180,140,540,540
2966_right,251,183,140,540,540
2992_left,257,186,140,540,540
2992_right,247,165,140,540,540
3026_left,241,217,140,540,540
3026_right,168,367,140,540,540
3029_left,264,175,140,540,540
3029_right,171,331,140,540,540
3031_left,191,400,140,540,540
3031_right,197,330,140,540,540
3059_left,240,245,140,540,540
3059_right,199,209,140,540,540
3070_right,250,343,140,540,540
3074_left,171,193,140,540,540
3088_right,220,328,140,540,540
30_right,202,218,140,540,540
3101_left,213,369,140,540,540
3101_right,189,139,140,540,540
3104_left,246,373,140,540,540
3104_right,150,163,140,540,540
3139_right,243,282,140,540,540
3163_left,189,257,140,540,540
3163_right,257,378,140,540,540
3166_left,227,357,140,540,540
3166_right,140,239,140,540,540
317_left,219,142,140,540,540
317_right,159,292,140,540,540
3192_right,251,215,140,540,540
3194_left,242,297,140,540,540
3194_right,145,230,140,540,540
3197_right,169,244,140,540,540
3202_left,254,328,140,540,540
3202_right,137,164,140,540,540
320_right,180,405,140,540,540
3213_left,156,137,140,540,540
3213_right,180,408,140,540,540
3216_left,218,133,140,540,540
3220_left,245,201,140,540,540
3220_right,169,248,140,540,540
3237_left,165,310,140,540,540
3250_left,165,189,140,540,540
3250_right,239,297,140,540,540
325_left,164,182,140,540,540
325_right,200,133,140,540,540
3265_left,202,383,140,540,540
3265_right,259,298,140,540,540
3267_left,226,292,140,540,540
3267_right,156,324,140,540,540
3271_left,247,365,140,540,540
3275_left,229,225,140,540,540
3275_right,139,192,140,540,540
3276_left,187,329,140,540,540
3276_right,258,267,140,540,540
328_left,235,353,140,540,540
3295_left,257,216,140,540,540
3295_right,167,362,140,540,540
3300_left,247,296,140,540,540
3300_right,183,152,140,540,540
3301_left,232,242,140,540,540
3301_right,162,146,140,540,540
3317_left,171,337,140,540,540
3320_left,241,196,140,540,540
3334_left,198,178,140,540,540
3334_right,264,153,140,540,540
3356_left,188,266,140,540,540
3356_right,176,365,140,540,540
3372_right,175,230,140,540,540
337_right,182,173,140,540,540
3408_left,245,329,140,540,540
3418_right,244,274,140,540,540
3420_left,209,193,140,540,540
3420_right,153,275,140,540,540
3432_left,240,403,140,540,540
3432_right,196,273,140,540,540
3446_left,195,192,140,540,540
3446_right,220,181,140,540,540
3454_left,130,279,140,540,540
3454_right,235,399,140,540,540
3485_left,268,373,140,540,540
3485_right,222,355,140,540,540
3523_right,267,351,140,540,540
3525_left,228,366,140,540,540
3525_right,159,280,140,540,540
3533_right,222,212,140,540,540
3554_left,215,170,140,540,540
3554_right,240,337,140,540,540
3560_left,253,217,140,540,540
3560_right,173,168,140,540,540
3562_left,188,160,140,540,540
3562_right,241,196,140,540,540
3606_left,220,277,140,540,540
3606_right,200,322,140,540,540
360_left,136,262,140,540,540
360_right,224,225,140,540,540
3614_left,229,171,140,540,540
3614_right,201,315,140,540,540
3636_left,243,156,140,540,540
3648_left,217,236,140,540,540
3648_right,147,366,140,540,540
3655_left,180,357,140,540,540
3682_left,237,195,140,540,540
3682_right,172,134,140,540,540
3703_left,179,271,140,540,540
3722_right,216,243,140,540,540
3738_left,194,397,140,540,540
3738_right,153,165,140,540,540
3744_left,231,402,140,540,540
3744_right,184,371,140,540,540
3748_left,207,213,140,540,540
3754_right,159,179,140,540,540
3759_left,198,232,140,540,540
3759_right,211,366,140,540,540
375_left,170,224,140,540,540
3778_left,169,197,140,540,540
3778_right,258,218,140,540,540
378_left,257,150,140,540,540
378_right,163,170,140,540,540
3808_left,178,327,140,540,540
3808_right,226,302,140,540,540
3829_left,218,285,140,540,540
3865_left,149,333,140,540,540
3884_left,225,360,140,540,540
3884_right,157,210,140,540,540
3888_left,232,283,140,540,540
3895_left,266,217,140,540,540
3914_left,256,161,140,540,540
3914_right,187,212,140,540,540
391_left,210,355,140,540,540
3932_left,133,220,140,540,540
3932_right,144,393,140,540,540
3933_left,154,241,140,540,540
3933_right,139,182,140,540,540
396_left,230,394,140,540,540
396_right,240,191,140,540,540
3977_left,242,222,140,540,540
3977_right,189,210,140,540,540
3983_left,142,393,140,540,540
3988_right,230,331,140,540,540
3989_left,164,251,140,540,540
4025_left,187,154,140,540,540
4025_right,192,150,140,540,540
4043_left,158,291,140,540,540
4043_right,220,326,140,540,540
4060_left,246,169,140,540,540
4060_right,198,276,140,540,540
4078_left,231,295,140,540,540
4078_right,215,193,140,540,540
4082_right,237,207,140,540,540
40_left,229,351,140,540,540
4122_left,149,404,140,540,540
4122_right,134,148,140,540,540
4125_right,237,272,140,540,540
4148_left,235,161,140,540,540
4149_left,253,365,140,540,540
4149_right,268,257,140,540,540
4163_left,164,239,140,540,540
4163_right,188,265,140,540,540
4175_left,228,236,140,540,540
4175_right,242,213,140,540,540
4182_left,147,337,140,540,540
4182_right,235,364,140,540,540
4196_left,245,147,140,540,540
4196_right,162,174,140,540,540
419_left,153,284,140,540,540
419_right,230,337,140,540,540
4214_left,194,142,140,540,540
4214_right,140,269,140,540,540
4258_right,158,143,140,540,540
4276_left,181,360,140,540,540
4276_right,186,310,140,540,540
427_left,147,376,140,540,540
427_right,174,327,140,540,540
4306_right,238,308,140,540,540
4307_left,166,280,140,540,540
4307_right,265,310,140,540,540
4318_left,150,188,140,540,540
4318_right,250,365,140,540,540
4324_left,263,306,140,540,540
4352_left,199,369,140,540,540
4352_right,142,346,140,540,540
4364_left,241,332,140,540,540
4364_right,208,270,140,540,540
4370_left,150,175,140,540,540
4370_right,262,392,140,540,540
4385_left,258,153,140,540,540
4385_right,177,375,140,540,540
4398_left,136,209,140,540,540
4398_right,245,206,140,540,540
4399_left,222,284,140,540,540
4399_right,180,234,140,540,540
439_left,167,206,140,540,540
4403_left,266,306,140,540,540
4403_right,243,390,140,540,540
4409_left,255,255,140,540,540
4409_right,247,299,140,540,540
4421_left,209,304,140,540,540
4421_right,214,312,140,540,540
4443_left,252,292,140,540,540
4443_right,142,181,140,540,540
444_left,135,375,140,540,540
444_right,221,184,140,540,540
4464_left,156,192,140,540,540
4464_right,193,292,140,540,540
4466_right,148,399,140,540,540
4497_left,225,354,140,540,540
4497_right,145,320,140,540,540
4513_left,183,212,140,540,540
4519_left,219,346,140,540,540
4519_right,186,219,140,540,540
4533_right,208,314,140,540,540
4555_left,222,186,140,540,540
4555_right,215,208,140,540,540
4559_left,179,284,140,540,540
4561_left,151,209,140,540,540
4561_right,236,371,140,540,540
4567_left,230,376,140,540,540
4567_right,155,221,140,540,540
4570_right,203,263,140,540,540
4594_left,214,268,140,540,540
4594_right,142,244,140,540,540
4601_left,253,356,140,540,540
4601_right,156,347,140,540,540
4604_left,256,161,140,540,540
4604_right,156,357,140,540,540
4620_left,165,232,140,540,540
4624_left,151,323,140,540,540
4624_right,157,406,140,540,540
4633_left,227,217,140,540,540
4657_left,200,184,140,540,540
4657_right,249,182,140,540,540
466_left,251,250,140,540,540
466_right,268,257,140,540,540
4674_right,226,340,140,540,540
4676_left,137,173,140,540,540
4676_right,193,289,140,540,540
4685_left,177,178,140,540,540
4688_left,177,409,140,540,540
4693_left,262,236,140,540,540
4693_right,247,410,140,540,540
4695_left,132,236,140,540,540
4695_right,150,386,140,540,540
4696_left,201,394,140,540,540
4697_left,205,213,140,540,540
4698_left,172,214,140,540,540
4698_right,148,391,140,540,540
4702_left,137,281,140,540,540
4702_right,177,182,140,540,540
4710_left,203,179,140,540,540
4710_right,193,246,140,540,540
4723_left,155,352,140,540,540
4723_right,171,373,140,540,540
4764_left,242,297,140,540,540
4764_right,173,199,140,540,540
4766_right,210,343,140,540,540
4773_right,153,199,140,540,540
4776_right,169,160,140,540,540
4798_left,205,175,140,540,540
4798_right,194,338,140,540,540
4811_left,135,254,140,540,540
4824_left,258,225,140,540,540
4824_right,170,320,140,540,540
4829_left,204,247,140,540,540
4829_right,132,335,140,540,540
4878_right,247,163,140,540,540
4886_left,256,198,140,540,540
4886_right,146,239,140,540,540
4903_left,270,286,140,540,540
4903_right,146,179,140,540,540
4911_left,152,307,140,540,540
4911_right,172,151,140,540,540
4931_left,130,316,140,540,540
4937_left,223,396,140,540,540
4937_right,203,397,140,540,540
4965_left,151,145,140,540,540
4965_right,130,258,140,540,540
4967_right,190,347,140,540,540
4970_left,185,357,140,540,540
5007_right,226,355,140,540,540
5019_right,240,316,140,540,540
5024_left,203,157,140,540,540
5039_left,216,387,140,540,540
5047_left,262,405,140,540,540
5047_right,194,407,140,540,540
5054_left,162,337,140,540,540
5054_right,166,177,140,540,540
5058_left,186,396,140,540,540
5058_right,211,396,140,540,540
5063_right,155,153,140,540,540
5066_left,159,225,140,540,540
5066_right,182,134,140,540,540
5071_right,134,338,140,540,540
508_left,163,338,140,540,540
508_right,258,187,140,540,540
5092_left,196,188,140,540,540
5092_right,208,293,140,540,540
509_right,181,265,140,540,540
5100_left,144,325,140,540,540
5100_right,161,135,140,540,540
510_left,266,141,140,540,540
510_right,137,307,140,540,540
5134_left,162,220,140,540,540
5134_right,213,192,140,540,540
5139_left,155,294,140,540,540
5146_right,198,195,140,540,540
5149_left,162,321,140,540,540
5149_right,151,352,140,540,540
5156_left,194,392,140,540,540
5156_right,264,288,140,540,540
5178_left,201,196,140,540,540
5178_right,180,216,140,540,540
5183_left,139,304,140,540,540
5183_right,161,333,140,540,540
5185_left,141,153,140,540,540
5186_right,250,228,140,540,540
51_left,237,327,140,540,540
5205_left,243,189,140,540,540
5205_right,253,179,140,540,540
5209_left,216,239,140,540,540
5213_left,192,339,140,540,540
5213_right,214,251,140,540,540
5237_left,185,304,140,540,540
5237_right,150,364,140,540,540
5240_right,156,254,140,540,540
5275_left,249,233,140,540,540
5275_right,180,270,140,540,540
527_right,181,390,140,540,540
5324_left,259,281,140,540,540
5324_right,224,178,140,540,540
5329_left,141,236,140,540,540
5329_right,241,275,140,540,540
5342_left,203,320,140,540,540
534_left,220,173,140,540,540
534_right,268,385,140,540,540
5361_left,218,241,140,540,540
5361_right,216,274,140,540,540
5394_right,171,158,140,540,540
5396_left,258,193,140,540,540
5396_right,152,273,140,540,540
5406_left,212,194,140,540,540
5406_right,216,209,140,540,540
5407_left,254,155,140,540,540
5410_left,211,308,140,540,540
5410_right,269,181,140,540,540
5420_left,175,247,140,540,540
5420_right,185,313,140,540,540
5431_left,210,270,140,540,540
5431_right,165,204,140,540,540
5436_left,258,318,140,540,540
5436_right,231,258,140,540,540
5437_right,229,167,140,540,540
5457_left,244,344,140,540,540
5457_right,252,336,140,540,540
5471_left,140,400,140,540,540
5471_right,266,144,140,540,540
5475_right,206,403,140,540,540
5496_left,155,366,140,540,540
5496_right,164,148,140,540,540
54_left,167,178,140,540,540
54_right,163,391,140,540,540
5500_left,187,386,140,540,540
5500_right,212,254,140,540,540
5516_right,185,229,140,540,540
5530_left,206,381,140,540,540
5530_right,241,174,140,540,540
5541_right,204,200,140,540,540
5542_right,160,293,140,540,540
5570_left,214,170,140,540,540
5570_right,161,344,140,540,540
5577_right,178,388,140,540,540
5589_left,168,217,140,540,540
558_left,161,391,140,540,540
558_right,177,161,140,540,540
5598_left,213,155,140,540,540
5598_right,221,378,140,540,540
560_right,171,209,140,540,540
5615_left,245,219,140,540,540
5632_left,185,236,140,540,540
5632_right,190,308,140,540,540
5647_left,142,194,140,540,540
5647_right,267,162,140,540,540
5652_left,147,167,140,540,540
5652_right,200,389,140,540,540
5657_left,161,347,140,540,540
5657_right,246,380,140,540,540
5668_right,192,172,140,540,540
5676_left,254,338,140,540,540
5676_right,158,170,140,540,540
5728_left,138,160,140,540,540
5740_left,196,303,140,540,540
5740_right,188,231,140,540,540
5743_left,235,146,140,540,540
5758_left,251,218,140,540,540
5758_right,177,239,140,540,540
5766_left,170,306,140,540,540
5766_right,170,143,140,540,540
5769_left,252,156,140,540,540
5769_right,231,222,140,540,540
5783_left,176,219,140,540,540
5783_right,201,377,140,540,540
5789_right,234,291,140,540,540
5790_right,253,180,140,540,540
5792_right,159,257,140,540,540
5795_left,136,231,140,540,540
5795_right,243,186,140,540,540
5800_left,212,218,140,540,540
5800_right,195,214,140,540,540
5813_left,233,154,140,540,540
5813_right,137,312,140,540,540
5814_left,153,166,140,540,540
5819_right,223,275,140,540,540
5821_right,231,143,140,540,540
5835_left,141,232,140,540,540
5835_right,215,180,140,540,540
5837_left,155,240,140,540,540
5837_right,131,193,140,540,540
5838_right,216,324,140,540,540
5848_left,219,347,140,540,540
5848_right,165,212,140,540,540
5859_left,172,331,140,540,540
5859_right,217,289,140,540,540
5872_left,153,372,140,540,540
