image_name,center_x,center_y,target_size,image_w,image_h
6093_right,181,242,140,540,540
6129_left,161,224,140,540,540
6129_right,232,408,140,540,540
6138_right,182,134,140,540,540
6139_left,180,394,140,540,540
6163_left,152,141,140,540,540
6190_left,198,172,140,540,540
6200_left,231,215,140,540,540
6200_right,260,216,140,540,540
6217_left,161,196,140,540,540
6228_right,238,238,140,540,540
6236_left,208,157,140,540,540
6240_left,160,290,140,540,540
6245_right,185,179,140,540,540
6259_left,234,305,140,540,540
6261_left,229,380,140,540,540
6272_left,164,320,140,540,540
6276_left,137,305,140,540,540
6276_right,147,177,140,540,540
6299_left,227,218,140,540,540
6299_right,133,306,140,540,540
6304_left,218,256,140,540,540
6339_left,263,169,140,540,540
6339_right,233,330,140,540,540
6367_left,212,132,140,540,540
6367_right,207,254,140,540,540
6377_right,215,395,140,540,540
6391_left,188,301,140,540,540
6391_right,240,346,140,540,540
6397_left,232,274,140,540,540
6397_right,176,168,140,540,540
6403_right,141,199,140,540,540
6450_left,237,231,140,540,540
6450_right,153,191,140,540,540
6484_left,140,404,140,540,540
6488_right,142,352,140,540,540
6502_left,176,334,140,540,540
6537_right,173,224,140,540,540
6561_left,198,280,140,540,540
6591_left,163,383,140,540,540
6591_right,182,190,140,540,540
6599_right,146,322,140,540,540
6624_right,261,364,140,540,540
6631_right,186,384,140,540,540
6640_right,130,188,140,540,540
6645_left,259,393,140,540,540
6645_right,212,360,140,540,540
6665_left,148,257,140,540,540
6670_left,262,271,140,540,540
6670_right,159,327,140,540,540
6684_left,167,307,140,540,540
6684_right,149,171,140,540,540
6696_left,156,393,140,540,540
6765_left,216,364,140,540,540
6785_left,268,288,140,540,540
679_right,238,292,140,540,540
6816_left,204,399,140,540,540
681_left,223,255,140,540,540
681_right,266,339,140,540,540
6837_left,153,393,140,540,540
6840_left,179,279,140,540,540
6851_left,226,317,140,540,540
6851_right,270,243,140,540,540
6855_left,200,323,140,540,540
6878_left,230,233,140,540,540
6901_right,153,323,140,540,540
6964_left,187,189,140,540,540
6964_right,265,139,140,540,540
6990_left,154,328,140,540,540
6990_right,191,402,140,540,540
7014_right,180,204,140,540,540
7017_left,187,171,140,540,540
7051_left,149,279,140,540,540
7059_right,161,332,140,540,540
7063_left,149,348,140,540,540
7082_right,250,379,140,540,540
715_left,174,234,140,540,540
715_right,164,337,140,540,540
717_right,212,323,140,540,540
7182_left,178,231,140,540,540
7222_right,241,285,140,540,540
7237_right,131,283,140,540,540
7263_left,141,147,140,540,540
7263_right,150,223,140,540,540
7272_right,166,204,140,540,540
7276_right,155,251,140,540,540
7279_right,136,178,140,540,540
7288_left,243,377,140,540,540
7298_left,205,392,140,540,540
7300_left,189,131,140,540,540
7300_right,181,382,140,540,540
7322_right,200,248,140,540,540
7342_right,179,177,140,540,540
7349_right,267,217,140,540,540
7352_right,204,283,140,540,540
7363_left,254,324,140,540,540
7363_right,165,166,140,540,540
7383_left,160,133,140,540,540
7383_right,140,320,140,540,540
7410_left,148,279,140,540,540
7410_right,165,299,140,540,540
7415_left,211,294,140,540,540
7430_right,268,228,140,540,540
7437_left,208,306,140,540,540
7446_left,197,183,140,540,540
7446_right,171,384,140,540,540
7474_left,150,190,140,540,540
7474_right,223,219,140,540,540
7505_right,131,244,140,540,540
7512_right,168,289,140,540,540
752_left,269,343,140,540,540
7582_left,225,258,140,540,540
7607_right,168,357,140,540,540
7617_left,233,148,140,540,540
761_left,181,221,140,540,540
7631_left,211,303,140,540,540
7640_right,155,360,140,540,540
7650_left,130,293,140,540,540
7695_left,138,298,140,540,540
7695_right,209,161,140,540,540
7700_left,177,379,140,540,540
7700_right,156,271,140,540,540
7703_left,213,172,140,540,540
7724_left,204,328,140,540,540
7733_left,188,399,140,540,540
7733_right,210,373,140,540,540
7764_right,175,214,140,540,540
7773_left,134,377,140,540,540
7774_left,218,184,140,540,540
7798_left,222,235,140,540,540
7798_right,244,391,140,540,540
7805_left,138,261,140,540,540
7805_right,132,323,140,540,540
7829_left,177,267,140,540,540
7829_right,188,232,140,540,540
7862_right,134,179,140,540,540
7863_left,231,233,140,540,540
7876_right,228,138,140,540,540
7880_right,212,408,140,540,540
7883_left,238,195,140,540,540
7884_right,265,383,140,540,540
7905_left,221,193,140,540,540
7932_right,195,253,140,540,540
7940_left,132,244,140,540,540
7940_right,136,182,140,540,540
7947_left,223,218,140,540,540
7971_left,183,239,140,540,540
7982_right,206,383,140,540,540
7993_right,201,257,140,540,540
79_right,210,142,140,540,540
8003_left,198,399,140,540,540
8029_right,270,289,140,540,540
8030_left,246,345,140,540,540
8030_right,264,218,140,540,540
8039_left,220,352,140,540,540
8039_right,158,371,140,540,540
8080_left,256,250,140,540,540
8080_right,252,170,140,540,540
8090_right,191,194,140,540,540
8092_left,253,285,140,540,540
8092_right,186,327,140,540,540
8116_left,227,350,140,540,540
8141_left,241,256,140,540,540
8141_right,182,408,140,540,540
8169_right,236,357,140,540,540
818_left,158,200,140,540,540
820_left,224,394,140,540,540
820_right,224,256,140,540,540
8233_left,235,172,140,540,540
8233_right,210,319,140,540,540
829_left,147,341,140,540,540
82_right,255,385,140,540,540
8312_left,157,391,140,540,540
8339_right,214,332,140,540,540
8358_right,134,316,140,540,540
8360_right,268,227,140,540,540
8363_right,182,309,140,540,540
8368_left,240,146,140,540,540
8368_right,136,264,140,540,540
8425_left,257,137,140,540,540
8455_right,205,350,140,540,540
8470_left,212,174,140,540,540
8499_right,173,187,140,540,540
8515_left,135,139,140,540,540
8515_right,219,365,140,540,540
8522_left,252,303,140,540,540
8527_right,270,314,140,540,540
8538_left,146,325,140,540,540
8565_left,185,135,140,540,540
857_left,173,265,140,540,540
8583_right,170,287,140,540,540
8596_right,219,156,140,540,540
8610_left,265,162,140,540,540
8610_right,258,378,140,540,540
8621_left,226,227,140,540,540
8655_left,215,380,140,540,540
8675_right,179,130,140,540,540
8677_left,258,315,140,540,540
8677_right,209,152,140,540,540
8706_right,254,286,140,540,540
8740_right,260,244,140,540,540
8760_left,237,132,140,540,540
8769_left,200,401,140,540,540
8771_left,179,285,140,540,540
8771_right,149,264,140,540,540
877_left,237,300,140,540,540
877_right,134,311,140,540,540
878_left,239,365,140,540,540
8816_right,156,269,140,540,540
8817_right,178,175,140,540,540
8825_right,261,380,140,540,540
8830_left,263,382,140,540,540
8830_right,189,319,140,540,540
8842_left,228,319,140,540,540
8842_right,270,265,140,540,540
8864_left,240,139,140,540,540
8864_right,169,269,140,540,540
8883_right,151,371,140,540,540
8919_left,264,186,140,540,540
8936_left,142,386,140,540,540
8967_right,242,275,140,540,540
8995_left,205,142,140,540,540
8995_right,236,258,140,540,540
9000_right,173,291,140,540,540
9011_left,147,307,140,540,540
904_left,153,322,140,540,540
905_left,258,387,140,540,540
906_left,232,261,140,540,540
9092_left,144,169,140,540,540
9106_left,177,406,140,540,540
9134_right,258,220,140,540,540
9173_left,139,230,140,540,540
9173_right,164,159,140,540,540
9205_left,220,234,140,540,540
9214_left,138,365,140,540,540
9216_right,260,178,140,540,540
9218_left,172,244,140,540,540
9259_left,130,349,140,540,540
934_right,262,393,140,540,540
9396_left,195,321,140,540,540
9423_left,155,330,140,540,540
9452_left,132,238,140,540,540
9464_left,159,294,140,540,540
947_left,256,381,140,540,540
9503_right,250,254,140,540,540
9528_left,223,298,140,540,540
9528_right,234,361,140,540,540
9529_left,244,253,140,540,540
9586_left,182,175,140,540,540
9586_right,259,258,140,540,540
9590_left,251,345,140,540,540
960_left,222,281,140,540,540
9657_right,241,406,140,540,540
9680_right,209,403,140,540,540
9683_left,141,168,140,540,540
9690_left,204,188,140,540,540
9690_right,209,316,140,540,540
9713_right,135,134,140,540,540
9716_left,229,361,140,540,540
9741_left,204,345,140,540,540
9744_left,169,304,140,540,540
9752_left,146,214,140,540,540
9759_right,164,307,140,540,540
9764_right,200,251,140,540,540
9793_left,194,334,140,540,540
9798_left,143,315,140,540,540
9800_left,224,270,140,540,540
9800_right,258,198,140,540,540
9809_left,146,184,140,540,540
9831_left,264,278,140,540,540
9840_left,269,236,140,540,540
9840_right,247,317,140,540,540
9846_right,189,295,140,540,540
985_right,236,166,140,540,540
9871_right,267,167,140,540,540
9897_right,202,163,140,540,540
9899_left,142,285,140,540,540
9899_right,213,134,140,540,540
9907_left,201,155,140,540,540
9907_right,230,304,140,540,540
9914_left,262,247,140,540,540
9919_left,186,276,140,540,540
9934_right,215,229,140,540,540
9942_right,251,333,140,540,540
9945_left,189,406,140,540,540
9945_right,187,183,140,540,540
9948_right,161,163,140,540,540
9952_right,250,286,140,540,540
9964_left,221,212,140,540,540
9964_right,217,191,140,540,540
