image_name,center_x,center_y,target_size,image_w,image_h
6093_right,135,340,140,540,540
6129_left,135,340,140,540,540
6129_right,135,340,140,540,540
6138_right,135,340,140,540,540
6139_left,135,340,140,540,540
6163_left,135,340,140,540,540
6190_left,135,340,140,540,540
6200_left,135,340,140,540,540
6200_right,135,340,140,540,540
6217_left,135,340,140,540,540
6228_right,135,340,140,540,540
6236_left,135,340,140,540,540
6240_left,135,340,140,540,540
6245_right,135,340,140,540,540
6259_left,135,340,140,540,540
6261_left,135,340,140,540,540
6272_left,135,340,140,540,540
6276_left,135,340,140,540,540
6276_right,135,340,140,540,540
6299_left,135,340,140,540,540
6299_right,135,340,140,540,540
6304_left,135,340,140,540,540
6339_left,135,340,140,540,540
6339_right,135,340,140,540,540
6367_left,135,340,140,540,540
6367_right,135,340,140,540,540
6377_right,135,340,140,540,540
6391_left,135,340,140,540,540
6391_right,135,340,140,540,540
6397_left,135,340,140,540,540
6397_right,135,340,140,540,540
6403_right,135,340,140,540,540
6450_left,135,340,140,540,540
6450_right,135,340,140,540,540
6484_left,135,340,140,540,540
6488_right,135,340,140,540,540
6502_left,135,340,140,540,540
6537_right,135,340,140,540,540
6561_left,135,340,140,540,540
6591_left,135,340,140,540,540
6591_right,135,340,140,540,540
6599_right,135,340,140,540,540
6624_right,135,340,140,540,540
6631_right,135,340,140,540,540
6640_right,135,340,140,540,540
6645_left,135,340,140,540,540
6645_right,135,340,140,540,540
6665_left,135,340,140,540,540
6670_left,135,340,140,540,540
6670_right,135,340,140,540,540
6684_left,135,340,140,540,540
6684_right,135,340,140,540,540
6696_left,135,340,140,540,540
6765_left,135,340,140,540,540
6785_left,135,340,140,540,540
679_right,135,340,140,540,540
6816_left,135,340,140,540,540
681_left,135,340,140,540,540
681_right,135,340,140,540,540
6837_left,135,340,140,540,540
6840_left,135,340,140,540,540
6851_left,135,340,140,540,540
6851_right,135,340,140,540,540
6855_left,135,340,140,540,540
6878_left,135,340,140,540,540
6901_right,135,340,140,540,540
6964_left,135,340,140,540,540
6964_right,135,340,140,540,540
6990_left,135,340,140,540,540
6990_right,135,340,140,540,540
7014_right,135,340,140,540,540
7017_left,135,340,140,540,540
7051_left,135,340,140,540,540
7059_right,135,340,140,540,540
7063_left,135,340,140,540,540
7082_right,135,340,140,540,540
715_left,135,340,140,540,540
715_right,135,340,140,540,540
717_right,135,340,140,540,540
7182_left,135,340,140,540,540
7222_right,135,340,140,540,540
7237_right,135,340,140,540,540
7263_left,135,340,140,540,540
7263_right,135,340,140,540,540
7272_right,135,340,140,540,540
7276_right,135,340,140,540,540
7279_right,135,340,140,540,540
7288_left,135,340,140,540,540
7298_left,135,340,140,540,540
7300_left,135,340,140,540,540
7300_right,135,340,140,540,540
7322_right,135,340,140,540,540
7342_right,135,340,140,540,540
7349_right,135,340,140,540,540
7352_right,135,340,140,540,540
7363_left,135,340,140,540,540
7363_right,135,340,140,540,540
7383_left,135,340,140,540,540
7383_right,135,340,140,540,540
7410_left,135,340,140,540,540
7410_right,135,340,140,540,540
7415_left,135,340,140,540,540
7430_right,135,340,140,540,540
7437_left,135,340,140,540,540
7446_left,135,340,140,540,540
7446_right,135,340,140,540,540
7474_left,135,340,140,540,540
7474_right,135,340,140,540,540
7505_right,135,340,140,540,540
7512_right,135,340,140,540,540
752_left,135,340,140,540,540
7582_left,135,340,140,540,540
7607_right,135,340,140,540,540
7617_left,135,340,140,540,540
761_left,135,340,140,540,540
7631_left,135,340,140,540,540
7640_right,135,340,140,540,540
7650_left,135,340,140,540,540
7695_left,135,340,140,540,540
7695_right,135,340,140,540,540
7700_left,135,340,140,540,540
7700_right,135,340,140,540,540
7703_left,135,340,140,540,540
7724_left,135,340,140,540,540
7733_left,135,340,140,540,540
7733_right,135,340,140,540,540
7764_right,135,340,140,540,540
7773_left,135,340,140,540,540
7774_left,135,340,140,540,540
7798_left,135,340,140,540,540
7798_right,135,340,140,540,540
7805_left,135,340,140,540,540
7805_right,135,340,140,540,540
7829_left,135,340,140,540,540
7829_right,135,340,140,540,540
7862_right,135,340,140,540,540
7863_left,135,340,140,540,540
7876_right,135,340,140,540,540
7880_right,135,340,140,540,540
7883_left,135,340,140,540,540
7884_right,135,340,140,540,540
7905_left,135,340,140,540,540
7932_right,135,340,140,540,540
7940_left,135,340,140,540,540
7940_right,135,340,140,540,540
7947_left,135,340,140,540,540
7971_left,135,340,140,540,540
7982_right,135,340,140,540,540
7993_right,135,340,140,540,540
79_right,135,340,140,540,540
8003_left,135,340,140,540,540
8029_right,135,340,140,540,540
8030_left,135,340,140,540,540
8030_right,135,340,140,540,540
8039_left,135,340,140,540,540
8039_right,135,340,140,540,540
8080_left,135,340,140,540,540
8080_right,135,340,140,540,540
8090_right,135,340,140,540,540
8092_left,135,340,140,540,540
8092_right,135,340,140,540,540
8116_left,135,340,140,540,540
8141_left,135,340,140,540,540
8141_right,135,340,140,540,540
8169_right,135,340,140,540,540
818_left,135,340,140,540,540
820_left,135,340,140,540,540
820_right,135,340,140,540,540
8233_left,135,340,140,540,540
8233_right,135,340,140,540,540
829_left,135,340,140,540,540
82_right,135,340,140,540,540
8312_left,135,340,140,540,540
8339_right,135,340,140,540,540
8358_right,135,340,140,540,540
8360_right,135,340,140,540,540
8363_right,135,340,140,540,540
8368_left,135,340,140,540,540
8368_right,135,340,140,540,540
8425_left,135,340,140,540,540
8455_right,135,340,140,540,540
8470_left,135,340,140,540,540
8499_right,135,340,140,540,540
8515_left,135,340,140,540,540
8515_right,135,340,140,540,540
8522_left,135,340,140,540,540
8527_right,135,340,140,540,540
8538_left,135,340,140,540,540
8565_left,135,340,140,540,540
857_left,135,340,140,540,540
8583_right,135,340,140,540,540
8596_right,135,340,140,540,540
8610_left,135,340,140,540,540
8610_right,135,340,140,540,540
8621_left,135,340,140,540,540
8655_left,135,340,140,540,540
8675_right,135,340,140,540,540
8677_left,135,340,140,540,540
8677_right,135,340,140,540,540
8706_right,135,340,140,540,540
8740_right,135,340,140,540,540
8760_left,135,340,140,540,540
8769_left,135,340,140,540,540
8771_left,135,340,140,540,540
8771_right,135,340,140,540,540
877_left,135,340,140,540,540
877_right,135,340,140,540,540
878_left,135,340,140,540,540
8816_right,135,340,140,540,540
8817_right,135,340,140,540,540
8825_right,135,340,140,540,540
8830_left,135,340,140,540,540
8830_right,135,340,140,540,540
8842_left,135,340,140,540,540
8842_right,135,340,140,540,540
8864_left,135,340,140,540,540
8864_right,135,340,140,540,540
8883_right,135,340,140,540,540
8919_left,135,340,140,540,540
8936_left,135,340,140,540,540
8967_right,135,340,140,540,540
8995_left,135,340,140,540,540
8995_right,135,340,140,540,540
9000_right,135,340,140,540,540
9011_left,135,340,140,540,540
904_left,135,340,140,540,540
905_left,135,340,140,540,540
906_left,135,340,140,540,540
9092_left,135,340,140,540,540
9106_left,135,340,140,540,540
9134_right,135,340,140,540,540
9173_left,135,340,140,540,540
9173_right,135,340,140,540,540
9205_left,135,340,140,540,540
9214_left,135,340,140,540,540
9216_right,135,340,140,540,540
9218_left,135,340,140,540,540
9259_left,135,340,140,540,540
934_right,135,340,140,540,540
9396_left,135,340,140,540,540
9423_left,135,340,140,540,540
9452_left,135,340,140,540,540
9464_left,135,340,140,540,540
947_left,135,340,140,540,540
9503_right,135,340,140,540,540
9528_left,135,340,140,540,540
9528_right,135,340,140,540,540
9529_left,135,340,140,540,540
9586_left,135,340,140,540,540
9586_right,135,340,140,540,540
9590_left,135,340,140,540,540
960_left,135,340,140,540,540
9657_right,135,340,140,540,540
9680_right,135,340,140,540,540
9683_left,135,340,140,540,540
9690_left,135,340,140,540,540
9690_right,135,340,140,540,540
9713_right,135,340,140,540,540
9716_left,135,340,140,540,540
9741_left,135,340,140,540,540
9744_left,135,340,140,540,540
9752_left,135,340,140,540,540
9759_right,135,340,140,540,540
9764_right,135,340,140,540,540
9793_left,135,340,140,540,540
9798_left,135,340,140,540,540
9800_left,135,340,140,540,540
9800_right,135,340,140,540,540
9809_left,135,340,140,540,540
9831_left,135,340,140,540,540
9840_left,135,340,140,540,540
9840_right,135,340,140,540,540
9846_right,135,340,140,540,540
985_right,135,340,140,540,540
9871_right,135,340,140,540,540
9897_right,135,340,140,540,540
9899_left,135,340,140,540,540
9899_right,135,340,140,540,540
9907_left,135,340,140,540,540
9907_right,135,340,140,540,540
9914_left,135,340,140,540,540
9919_left,135,340,140,540,540
9934_right,135,340,140,540,540
9942_right,135,340,140,540,540
9945_left,135,340,140,540,540
9945_right,135,340,140,540,540
9948_right,135,340,140,540,540
9952_right,135,340,140,540,540
9964_left,135,340,140,540,540
9964_right,135,340,140,540,540
