image_name,center_x,center_y,target_size,image_w,image_h
1687_right,135,340,140,540,540
16881_left,135,340,140,540,540
16881_right,135,340,140,540,540
16882_left,135,340,140,540,540
16882_right,135,340,140,540,540
16886_left,135,340,140,540,540
16886_right,135,340,140,540,540
16907_left,135,340,140,540,540
16907_right,135,340,140,540,540
16937_left,135,340,140,540,540
16937_right,135,340,140,540,540
16947_left,135,340,140,540,540
16947_right,135,340,140,540,540
16963_left,135,340,140,540,540
16971_left,135,340,140,540,540
16971_right,135,340,140,540,540
16991_left,135,340,140,540,540
16991_right,135,340,140,540,540
17004_left,135,340,140,540,540
17004_right,135,340,140,540,540
17005_left,135,340,140,540,540
17005_right,135,340,140,540,540
17030_left,135,340,140,540,540
17036_left,135,340,140,540,540
17036_right,135,340,140,540,540
17040_left,135,340,140,540,540
17040_right,135,340,140,540,540
17042_right,135,340,140,540,540
17044_left,135,340,140,540,540
17044_right,135,340,140,540,540
17049_left,135,340,140,540,540
17049_right,135,340,140,540,540
17052_left,135,340,140,540,540
17052_right,135,340,140,540,540
17068_left,135,340,140,540,540
17075_left,135,340,140,540,540
17075_right,135,340,140,540,540
17086_left,135,340,140,540,540
17086_right,135,340,140,540,540
17101_left,135,340,140,540,540
17101_right,135,340,140,540,540
17121_left,135,340,140,540,540
17139_left,135,340,140,540,540
17139_right,135,340,140,540,540
17142_left,135,340,140,540,540
17170_left,135,340,140,540,540
17170_right,135,340,140,540,540
17176_left,135,340,140,540,540
17176_right,135,340,140,540,540
17222_left,135,340,140,540,540
17222_right,135,340,140,540,540
17234_left,135,340,140,540,540
17244_left,135,340,140,540,540
17244_right,135,340,140,540,540
17252_left,135,340,140,540,540
17252_right,135,340,140,540,540
17257_left,135,340,140,540,540
17257_right,135,340,140,540,540
172_left,135,340,140,540,540
172_right,135,340,140,540,540
17309_left,135,340,140,540,540
17309_right,135,340,140,540,540
17314_left,135,340,140,540,540
1732_left,135,340,140,540,540
1732_right,135,340,140,540,540
17331_left,135,340,140,540,540
17332_left,135,340,140,540,540
17332_right,135,340,140,540,540
17359_left,135,340,140,540,540
17366_left,135,340,140,540,540
17366_right,135,340,140,540,540
17373_left,135,340,140,540,540
17373_right,135,340,140,540,540
17382_left,135,340,140,540,540
17384_right,135,340,140,540,540
17387_left,135,340,140,540,540
17401_left,135,340,140,540,540
17407_left,135,340,140,540,540
17407_right,135,340,140,540,540
17411_left,135,340,140,540,540
17415_left,135,340,140,540,540
17415_right,135,340,140,540,540
1743_left,135,340,140,540,540
1743_right,135,340,140,540,540
17473_left,135,340,140,540,540
17473_right,135,340,140,540,540
17483_right,135,340,140,540,540
17491_left,135,340,140,540,540
17510_left,135,340,140,540,540
17510_right,135,340,140,540,540
17511_right,135,340,140,540,540
17522_left,135,340,140,540,540
17522_right,135,340,140,540,540
17526_left,135,340,140,540,540
17526_right,135,340,140,540,540
1752_left,135,340,140,540,540
1752_right,135,340,140,540,540
17548_left,135,340,140,540,540
17548_right,135,340,140,540,540
17550_left,135,340,140,540,540
17586_left,135,340,140,540,540
17604_left,135,340,140,540,540
17604_right,135,340,140,540,540
17608_left,135,340,140,540,540
17608_right,135,340,140,540,540
17611_left,135,340,140,540,540
17611_right,135,340,140,540,540
17634_left,135,340,140,540,540
17634_right,135,340,140,540,540
17644_right,135,340,140,540,540
17645_right,135,340,140,540,540
17658_left,135,340,140,540,540
17658_right,135,340,140,540,540
17660_left,135,340,140,540,540
17660_right,135,340,140,540,540
17669_left,135,340,140,540,540
17679_left,135,340,140,540,540
17679_right,135,340,140,540,540
17686_left,135,340,140,540,540
17689_left,135,340,140,540,540
17689_right,135,340,140,540,540
17694_left,135,340,140,540,540
17694_right,135,340,140,540,540
17699_left,135,340,140,540,540
17757_right,135,340,140,540,540
17788_left,135,340,140,540,540
17788_right,135,340,140,540,540
1779_right,135,340,140,540,540
17817_left,135,340,140,540,540
17817_right,135,340,140,540,540
17827_right,135,340,140,540,540
17831_left,135,340,140,540,540
17831_right,135,340,140,540,540
17879_left,135,340,140,540,540
17891_left,135,340,140,540,540
17891_right,135,340,140,540,540
17925_right,135,340,140,540,540
17999_left,135,340,140,540,540
17999_right,135,340,140,540,540
18016_left,135,340,140,540,540
18017_right,135,340,140,540,540
18020_left,135,340,140,540,540
18059_left,135,340,140,540,540
18095_left,135,340,140,540,540
18095_right,135,340,140,540,540
18100_right,135,340,140,540,540
18105_left,135,340,140,540,540
18105_right,135,340,140,540,540
18130_left,135,340,140,540,540
18130_right,135,340,140,540,540
18133_left,135,340,140,540,540
18133_right,135,340,140,540,540
18138_left,135,340,140,540,540
18138_right,135,340,140,540,540
18143_left,135,340,140,540,540
18155_left,135,340,140,540,540
18163_left,135,340,140,540,540
18163_right,135,340,140,540,540
18184_left,135,340,140,540,540
18185_right,135,340,140,540,540
18201_left,135,340,140,540,540
18201_right,135,340,140,540,540
18203_left,135,340,140,540,540
18203_right,135,340,140,540,540
18227_left,135,340,140,540,540
18227_right,135,340,140,540,540
18233_left,135,340,140,540,540
18255_left,135,340,140,540,540
18255_right,135,340,140,540,540
1827_left,135,340,140,540,540
1827_right,135,340,140,540,540
18296_left,135,340,140,540,540
18298_left,135,340,140,540,540
18298_right,135,340,140,540,540
18307_left,135,340,140,540,540
18307_right,135,340,140,540,540
1831_right,135,340,140,540,540
18325_left,135,340,140,540,540
18351_left,135,340,140,540,540
18351_right,135,340,140,540,540
18358_left,135,340,140,540,540
1835_right,135,340,140,540,540
18362_right,135,340,140,540,540
18368_left,135,340,140,540,540
18370_right,135,340,140,540,540
18372_left,135,340,140,540,540
18382_left,135,340,140,540,540
18382_right,135,340,140,540,540
18402_left,135,340,140,540,540
18402_right,135,340,140,540,540
18416_left,135,340,140,540,540
18418_left,135,340,140,540,540
18420_right,135,340,140,540,540
18429_left,135,340,140,540,540
18429_right,135,340,140,540,540
18445_left,135,340,140,540,540
18445_right,135,340,140,540,540
18446_left,135,340,140,540,540
18452_left,135,340,140,540,540
18452_right,135,340,140,540,540
18465_left,135,340,140,540,540
18465_right,135,340,140,540,540
18474_left,135,340,140,540,540
18474_right,135,340,140,540,540
18486_left,135,340,140,540,540
18486_right,135,340,140,540,540
18487_right,135,340,140,540,540
18495_left,135,340,140,540,540
184_left,135,340,140,540,540
184_right,135,340,140,540,540
18502_left,135,340,140,540,540
18502_right,135,340,140,540,540
18515_left,135,340,140,540,540
18515_right,135,340,140,540,540
1851_right,135,340,140,540,540
18534_left,135,340,140,540,540
18570_left,135,340,140,540,540
18603_left,135,340,140,540,540
18603_right,135,340,140,540,540
18608_left,135,340,140,540,540
18608_right,135,340,140,540,540
18622_left,135,340,140,540,540
18622_right,135,340,140,540,540
18633_left,135,340,140,540,540
18633_right,135,340,140,540,540
18647_left,135,340,140,540,540
18653_left,135,340,140,540,540
18678_left,135,340,140,540,540
18678_right,135,340,140,540,540
18685_left,135,340,140,540,540
18685_right,135,340,140,540,540
18688_left,135,340,140,540,540
18688_right,135,340,140,540,540
1873_left,135,340,140,540,540
1873_right,135,340,140,540,540
18759_right,135,340,140,540,540
18798_right,135,340,140,540,540
18803_left,135,340,140,540,540
18825_left,135,340,140,540,540
18825_right,135,340,140,540,540
18829_left,135,340,140,540,540
18829_right,135,340,140,540,540
18837_left,135,340,140,540,540
18837_right,135,340,140,540,540
18862_left,135,340,140,540,540
18864_left,135,340,140,540,540
18864_right,135,340,140,540,540
18876_left,135,340,140,540,540
18876_right,135,340,140,540,540
18909_left,135,340,140,540,540
18909_right,135,340,140,540,540
1893_left,135,340,140,540,540
1893_right,135,340,140,540,540
18960_left,135,340,140,540,540
18960_right,135,340,140,540,540
18968_right,135,340,140,540,540
18970_right,135,340,140,540,540
18976_left,135,340,140,540,540
18976_right,135,340,140,540,540
18999_left,135,340,140,540,540
18999_right,135,340,140,540,540
19004_left,135,340,140,540,540
19017_right,135,340,140,540,540
19022_left,135,340,140,540,540
19043_left,135,340,140,540,540
19047_left,135,340,140,540,540
19047_right,135,340,140,540,540
19056_left,135,340,140,540,540
19056_right,135,340,140,540,540
19060_left,135,340,140,540,540
19064_right,135,340,140,540,540
1906_left,135,340,140,540,540
1906_right,135,340,140,540,540
19099_left,135,340,140,540,540
19099_right,135,340,140,540,540
19116_left,135,340,140,540,540
19120_left,135,340,140,540,540
19120_right,135,340,140,540,540
19154_left,135,340,140,540,540
19158_right,135,340,140,540,540
19166_left,135,340,140,540,540
19166_right,135,340,140,540,540
19167_left,135,340,140,540,540
19167_right,135,340,140,540,540
19178_left,135,340,140,540,540
19193_right,135,340,140,540,540
19197_right,135,340,140,540,540
1919_right,135,340,140,540,540
19202_left,135,340,140,540,540
19202_right,135,340,140,540,540
1920_left,135,340,140,540,540
1920_right,135,340,140,540,540
19217_left,135,340,140,540,540
19217_right,135,340,140,540,540
19237_left,135,340,140,540,540
19237_right,135,340,140,540,540
19254_left,135,340,140,540,540
19261_left,135,340,140,540,540
19261_right,135,340,140,540,540
19266_left,135,340,140,540,540
19266_right,135,340,140,540,540
1926_left,135,340,140,540,540
1926_right,135,340,140,540,540
19272_left,135,340,140,540,540
19272_right,135,340,140,540,540
19285_left,135,340,140,540,540
1928_left,135,340,140,540,540
1928_right,135,340,140,540,540
19293_left,135,340,140,540,540
192_left,135,340,140,540,540
192_right,135,340,140,540,540
19302_left,135,340,140,540,540
19302_right,135,340,140,540,540
19306_left,135,340,140,540,540
19306_right,135,340,140,540,540
19309_right,135,340,140,540,540
19329_left,135,340,140,540,540
19339_left,135,340,140,540,540
19339_right,135,340,140,540,540
1933_right,135,340,140,540,540
19342_right,135,340,140,540,540
19343_left,135,340,140,540,540
19343_right,135,340,140,540,540
19350_left,135,340,140,540,540
19350_right,135,340,140,540,540
19357_left,135,340,140,540,540
19357_right,135,340,140,540,540
19367_left,135,340,140,540,540
19377_left,135,340,140,540,540
19377_right,135,340,140,540,540
19406_left,135,340,140,540,540
19406_right,135,340,140,540,540
1941_right,135,340,140,540,540
19421_left,135,340,140,540,540
19421_right,135,340,140,540,540
19431_left,135,340,140,540,540
19441_left,135,340,140,540,540
19441_right,135,340,140,540,540
19444_left,135,340,140,540,540
19444_right,135,340,140,540,540
19454_right,135,340,140,540,540
19467_left,135,340,140,540,540
19467_right,135,340,140,540,540
19472_right,135,340,140,540,540
19478_left,135,340,140,540,540
19478_right,135,340,140,540,540
1947_left,135,340,140,540,540
1947_right,135,340,140,540,540
19485_left,135,340,140,540,540
19489_left,135,340,140,540,540
19489_right,135,340,140,540,540
19490_left,135,340,140,540,540
19490_right,135,340,140,540,540
19516_left,135,340,140,540,540
19516_right,135,340,140,540,540
19521_left,135,340,140,540,540
19521_right,135,340,140,540,540
19555_right,135,340,140,540,540
195_left,135,340,140,540,540
195_right,135,340,140,540,540
19600_right,135,340,140,540,540
1960_right,135,340,140,540,540
19612_left,135,340,140,540,540
19612_right,135,340,140,540,540
19614_left,135,340,140,540,540
19614_right,135,340,140,540,540
19628_right,135,340,140,540,540
19635_left,135,340,140,540,540
19635_right,135,340,140,540,540
19637_left,135,340,140,540,540
19637_right,135,340,140,540,540
1965_left,135,340,140,540,540
1965_right,135,340,140,540,540
19681_left,135,340,140,540,540
19681_right,135,340,140,540,540
19721_left,135,340,140,540,540
19762_left,135,340,140,540,540
19762_right,135,340,140,540,540
19770_left,135,340,140,540,540
19811_left,135,340,140,540,540
19811_right,135,340,140,540,540
19815_right,135,340,140,540,540
1981_left,135,340,140,540,540
19840_left,135,340,140,540,540
19840_right,135,340,140,540,540
19870_left,135,340,140,540,540
19870_right,135,340,140,540,540
1987_left,135,340,140,540,540
1987_right,135,340,140,540,540
19896_left,135,340,140,540,540
19896_right,135,340,140,540,540
19897_left,135,340,140,540,540
19897_right,135,340,140,540,540
19915_left,135,340,140,540,540
19915_right,135,340,140,540,540
19949_left,135,340,140,540,540
19949_right,135,340,140,540,540
19953_left,135,340,140,540,540
19966_left,135,340,140,540,540
2001_left,135,340,140,540,540
2001_right,135,340,140,540,540
2010_left,135,340,140,540,540
2011_left,135,340,140,540,540
2011_right,135,340,140,540,540
2029_right,135,340,140,540,540
2030_left,135,340,140,540,540
2031_left,135,340,140,540,540
2047_left,135,340,140,540,540
2047_right,135,340,140,540,540
2053_right,135,340,140,540,540
2065_left,135,340,140,540,540
2065_right,135,340,140,540,540
2081_left,135,340,140,540,540
2081_right,135,340,140,540,540
2094_left,135,340,140,540,540
2094_right,135,340,140,540,540
2099_right,135,340,140,540,540
2107_left,135,340,140,540,540
2107_right,135,340,140,540,540
2131_left,135,340,140,540,540
2132_left,135,340,140,540,540
2161_right,135,340,140,540,540
2180_left,135,340,140,540,540
2180_right,135,340,140,540,540
2194_left,135,340,140,540,540
219_left,135,340,140,540,540
2205_left,135,340,140,540,540
2205_right,135,340,140,540,540
2232_right,135,340,140,540,540
2249_left,135,340,140,540,540
2249_right,135,340,140,540,540
2264_right,135,340,140,540,540
2272_left,135,340,140,540,540
2272_right,135,340,140,540,540
2273_right,135,340,140,540,540
2275_right,135,340,140,540,540
229_right,135,340,140,540,540
2315_right,135,340,140,540,540
2357_left,135,340,140,540,540
2357_right,135,340,140,540,540
2359_left,135,340,140,540,540
2369_left,135,340,140,540,540
239_left,135,340,140,540,540
239_right,135,340,140,540,540
2407_left,135,340,140,540,540
2407_right,135,340,140,540,540
2424_left,135,340,140,540,540
2424_right,135,340,140,540,540
2447_left,135,340,140,540,540
2447_right,135,340,140,540,540
2453_left,135,340,140,540,540
2453_right,135,340,140,540,540
2468_left,135,340,140,540,540
2468_right,135,340,140,540,540
2470_left,135,340,140,540,540
2470_right,135,340,140,540,540
2489_left,135,340,140,540,540
2489_right,135,340,140,540,540
2508_left,135,340,140,540,540
2508_right,135,340,140,540,540
2536_left,135,340,140,540,540
2536_right,135,340,140,540,540
2545_left,135,340,140,540,540
2545_right,135,340,140,540,540
2548_left,135,340,140,540,540
2548_right,135,340,140,540,540
2553_left,135,340,140,540,540
2553_right,135,340,140,540,540
2561_left,135,340,140,540,540
2561_right,135,340,140,540,540
257_left,135,340,140,540,540
257_right,135,340,140,540,540
2610_left,135,340,140,540,540
2610_right,135,340,140,540,540
2613_left,135,340,140,540,540
2613_right,135,340,140,540,540
2623_left,135,340,140,540,540
2628_left,135,340,140,540,540
2628_right,135,340,140,540,540
2640_right,135,340,140,540,540
2648_left,135,340,140,540,540
2648_right,135,340,140,540,540
264_left,135,340,140,540,540
264_right,135,340,140,540,540
2652_left,135,340,140,540,540
2668_left,135,340,140,540,540
2668_right,135,340,140,540,540
2670_right,135,340,140,540,540
2705_left,135,340,140,540,540
2706_left,135,340,140,540,540
2706_right,135,340,140,540,540
2714_left,135,340,140,540,540
2714_right,135,340,140,540,540
2729_left,135,340,140,540,540
2729_right,135,340,140,540,540
2756_left,135,340,140,540,540
2756_right,135,340,140,540,540
2795_left,135,340,140,540,540
2798_left,135,340,140,540,540
2798_right,135,340,140,540,540
283_left,135,340,140,540,540
283_right,135,340,140,540,540
286_left,135,340,140,540,540
286_right,135,340,140,540,540
2872_left,135,340,140,540,540
2872_right,135,340,140,540,540
2880_left,135,340,140,540,540
2901_left,135,340,140,540,540
2903_left,135,340,140,540,540
2903_right,135,340,140,540,540
2946_left,135,340,140,540,540
2946_right,135,340,140,540,540
2962_left,135,340,140,540,540
2962_right,135,340,140,540,540
2966_left,135,340,140,540,540
2966_right,135,340,140,540,540
2992_left,135,340,140,540,540
2992_right,135,340,140,540,540
3026_left,135,340,140,540,540
3026_right,135,340,140,540,540
3029_left,135,340,140,540,540
3029_right,135,340,140,540,540
3031_left,135,340,140,540,540
3031_right,135,340,140,540,540
3059_left,135,340,140,540,540
3059_right,135,340,140,540,540
3070_right,135,340,140,540,540
3074_left,135,340,140,540,540
3088_right,135,340,140,540,540
30_right,135,340,140,540,540
3101_left,135,340,140,540,540
3101_right,135,340,140,540,540
3104_left,135,340,140,540,540
3104_right,135,340,140,540,540
3139_right,135,340,140,540,540
3163_left,135,340,140,540,540
3163_right,135,340,140,540,540
3166_left,135,340,140,540,540
3166_right,135,340,140,540,540
317_left,135,340,140,540,540
317_right,135,340,140,540,540
3192_right,135,340,140,540,540
3194_left,135,340,140,540,540
3194_right,135,340,140,540,540
3197_right,135,340,140,540,540
3202_left,135,340,140,540,540
3202_right,135,340,140,540,540
320_right,135,340,140,540,540
3213_left,135,340,140,540,540
3213_right,135,340,140,540,540
3216_left,135,340,140,540,540
3220_left,135,340,140,540,540
3220_right,135,340,140,540,540
3237_left,135,340,140,540,540
3250_left,135,340,140,540,540
3250_right,135,340,140,540,540
325_left,135,340,140,540,540
325_right,135,340,140,540,540
3265_left,135,340,140,540,540
3265_right,135,340,140,540,540
3267_left,135,340,140,540,540
3267_right,135,340,140,540,540
3271_left,135,340,140,540,540
3275_left,135,340,140,540,540
3275_right,135,340,140,540,540
3276_left,135,340,140,540,540
3276_right,135,340,140,540,540
328_left,135,340,140,540,540
3295_left,135,340,140,540,540
3295_right,135,340,140,540,540
3300_left,135,340,140,540,540
3300_right,135,340,140,540,540
3301_left,135,340,140,540,540
3301_right,135,340,140,540,540
3317_left,135,340,140,540,540
3320_left,135,340,140,540,540
3334_left,135,340,140,540,540
3334_right,135,340,140,540,540
3356_left,135,340,140,540,540
3356_right,135,340,140,540,540
3372_right,135,340,140,540,540
337_right,135,340,140,540,540
3408_left,135,340,140,540,540
3418_right,135,340,140,540,540
3420_left,135,340,140,540,540
3420_right,135,340,140,540,540
3432_left,135,340,140,540,540
3432_right,135,340,140,540,540
3446_left,135,340,140,540,540
3446_right,135,340,140,540,540
3454_left,135,340,140,540,540
3454_right,135,340,140,540,540
3485_left,135,340,140,540,540
3485_right,135,340,140,540,540
3523_right,135,340,140,540,540
3525_left,135,340,140,540,540
3525_right,135,340,140,540,540
3533_right,135,340,140,540,540
3554_left,135,340,140,540,540
3554_right,135,340,140,540,540
3560_left,135,340,140,540,540
3560_right,135,340,140,540,540
3562_left,135,340,140,540,540
3562_right,135,340,140,540,540
3606_left,135,340,140,540,540
3606_right,135,340,140,540,540
360_left,135,340,140,540,540
360_right,135,340,140,540,540
3614_left,135,340,140,540,540
3614_right,135,340,140,540,540
3636_left,135,340,140,540,540
3648_left,135,340,140,540,540
3648_right,135,340,140,540,540
3655_left,135,340,140,540,540
3682_left,135,340,140,540,540
3682_right,135,340,140,540,540
3703_left,135,340,140,540,540
3722_right,135,340,140,540,540
3738_left,135,340,140,540,540
3738_right,135,340,140,540,540
3744_left,135,340,140,540,540
3744_right,135,340,140,540,540
3748_left,135,340,140,540,540
3754_right,135,340,140,540,540
3759_left,135,340,140,540,540
3759_right,135,340,140,540,540
375_left,135,340,140,540,540
3778_left,135,340,140,540,540
3778_right,135,340,140,540,540
378_left,135,340,140,540,540
378_right,135,340,140,540,540
3808_left,135,340,140,540,540
3808_right,135,340,140,540,540
3829_left,135,340,140,540,540
3865_left,135,340,140,540,540
3884_left,135,340,140,540,540
3884_right,135,340,140,540,540
3888_left,135,340,140,540,540
3895_left,135,340,140,540,540
3914_left,135,340,140,540,540
3914_right,135,340,140,540,540
391_left,135,340,140,540,540
3932_left,135,340,140,540,540
3932_right,135,340,140,540,540
3933_left,135,340,140,540,540
3933_right,135,340,140,540,540
396_left,135,340,140,540,540
396_right,135,340,140,540,540
3977_left,135,340,140,540,540
3977_right,135,340,140,540,540
3983_left,135,340,140,540,540
3988_right,135,340,140,540,540
3989_left,135,340,140,540,540
4025_left,135,340,140,540,540
4025_right,135,340,140,540,540
4043_left,135,340,140,540,540
4043_right,135,340,140,540,540
4060_left,135,340,140,540,540
4060_right,135,340,140,540,540
4078_left,135,340,140,540,540
4078_right,135,340,140,540,540
4082_right,135,340,140,540,540
40_left,135,340,140,540,540
4122_left,135,340,140,540,540
4122_right,135,340,140,540,540
4125_right,135,340,140,540,540
4148_left,135,340,140,540,540
4149_left,135,340,140,540,540
4149_right,135,340,140,540,540
4163_left,135,340,140,540,540
4163_right,135,340,140,540,540
4175_left,135,340,140,540,540
4175_right,135,340,140,540,540
4182_left,135,340,140,540,540
4182_right,135,340,140,540,540
4196_left,135,340,140,540,540
4196_right,135,340,140,540,540
419_left,135,340,140,540,540
419_right,135,340,140,540,540
4214_left,135,340,140,540,540
4214_right,135,340,140,540,540
4258_right,135,340,140,540,540
4276_left,135,340,140,540,540
4276_right,135,340,140,540,540
427_left,135,340,140,540,540
427_right,135,340,140,540,540
4306_right,135,340,140,540,540
4307_left,135,340,140,540,540
4307_right,135,340,140,540,540
4318_left,135,340,140,540,540
4318_right,135,340,140,540,540
4324_left,135,340,140,540,540
4352_left,135,340,140,540,540
4352_right,135,340,140,540,540
4364_left,135,340,140,540,540
4364_right,135,340,140,540,540
4370_left,135,340,140,540,540
4370_right,135,340,140,540,540
4385_left,135,340,140,540,540
4385_right,135,340,140,540,540
4398_left,135,340,140,540,540
4398_right,135,340,140,540,540
4399_left,135,340,140,540,540
4399_right,135,340,140,540,540
439_left,135,340,140,540,540
4403_left,135,340,140,540,540
4403_right,135,340,140,540,540
4409_left,135,340,140,540,540
4409_right,135,340,140,540,540
4421_left,135,340,140,540,540
4421_right,135,340,140,540,540
4443_left,135,340,140,540,540
4443_right,135,340,140,540,540
444_left,135,340,140,540,540
444_right,135,340,140,540,540
4464_left,135,340,140,540,540
4464_right,135,340,140,540,540
4466_right,135,340,140,540,540
4497_left,135,340,140,540,540
4497_right,135,340,140,540,540
4513_left,135,340,140,540,540
4519_left,135,340,140,540,540
4519_right,135,340,140,540,540
4533_right,135,340,140,540,540
4555_left,135,340,140,540,540
4555_right,135,340,140,540,540
4559_left,135,340,140,540,540
4561_left,135,340,140,540,540
4561_right,135,340,140,540,540
4567_left,135,340,140,540,540
4567_right,135,340,140,540,540
4570_right,135,340,140,540,540
4594_left,135,340,140,540,540
4594_right,135,340,140,540,540
4601_left,135,340,140,540,540
4601_right,135,340,140,540,540
4604_left,135,340,140,540,540
4604_right,135,340,140,540,540
4620_left,135,340,140,540,540
4624_left,135,340,140,540,540
4624_right,135,340,140,540,540
4633_left,135,340,140,540,540
4657_left,135,340,140,540,540
4657_right,135,340,140,540,540
466_left,135,340,140,540,540
466_right,135,340,140,540,540
4674_right,135,340,140,540,540
4676_left,135,340,140,540,540
4676_right,135,340,140,540,540
4685_left,135,340,140,540,540
4688_left,135,340,140,540,540
4693_left,135,340,140,540,540
4693_right,135,340,140,540,540
4695_left,135,340,140,540,540
4695_right,135,340,140,540,540
4696_left,135,340,140,540,540
4697_left,135,340,140,540,540
4698_left,135,340,140,540,540
4698_right,135,340,140,540,540
4702_left,135,340,140,540,540
4702_right,135,340,140,540,540
4710_left,135,340,140,540,540
4710_right,135,340,140,540,540
4723_left,135,340,140,540,540
4723_right,135,340,140,540,540
4764_left,135,340,140,540,540
4764_right,135,340,140,540,540
4766_right,135,340,140,540,540
4773_right,135,340,140,540,540
4776_right,135,340,140,540,540
4798_left,135,340,140,540,540
4798_right,135,340,140,540,540
4811_left,135,340,140,540,540
4824_left,135,340,140,540,540
4824_right,135,340,140,540,540
4829_left,135,340,140,540,540
4829_right,135,340,140,540,540
4878_right,135,340,140,540,540
4886_left,135,340,140,540,540
4886_right,135,340,140,540,540
4903_left,135,340,140,540,540
4903_right,135,340,140,540,540
4911_left,135,340,140,540,540
4911_right,135,340,140,540,540
4931_left,135,340,140,540,540
4937_left,135,340,140,540,540
4937_right,135,340,140,540,540
4965_left,135,340,140,540,540
4965_right,135,340,140,540,540
4967_right,135,340,140,540,540
4970_left,135,340,140,540,540
5007_right,135,340,140,540,540
5019_right,135,340,140,540,540
5024_left,135,340,140,540,540
5039_left,135,340,140,540,540
5047_left,135,340,140,540,540
5047_right,135,340,140,540,540
5054_left,135,340,140,540,540
5054_right,135,340,140,540,540
5058_left,135,340,140,540,540
5058_right,135,340,140,540,540
5063_right,135,340,140,540,540
5066_left,135,340,140,540,540
5066_right,135,340,140,540,540
5071_right,135,340,140,540,540
508_left,135,340,140,540,540
508_right,135,340,140,540,540
5092_left,135,340,140,540,540
5092_right,135,340,140,540,540
509_right,135,340,140,540,540
5100_left,135,340,140,540,540
5100_right,135,340,140,540,540
510_left,135,340,140,540,540
510_right,135,340,140,540,540
5134_left,135,340,140,540,540
5134_right,135,340,140,540,540
5139_left,135,340,140,540,540
5146_right,135,340,140,540,540
5149_left,135,340,140,540,540
5149_right,135,340,140,540,540
5156_left,135,340,140,540,540
5156_right,135,340,140,540,540
5178_left,135,340,140,540,540
5178_right,135,340,140,540,540
5183_left,135,340,140,540,540
5183_right,135,340,140,540,540
5185_left,135,340,140,540,540
5186_right,135,340,140,540,540
51_left,135,340,140,540,540
5205_left,135,340,140,540,540
5205_right,135,340,140,540,540
5209_left,135,340,140,540,540
5213_left,135,340,140,540,540
5213_right,135,340,140,540,540
5237_left,135,340,140,540,540
5237_right,135,340,140,540,540
5240_right,135,340,140,540,540
5275_left,135,340,140,540,540
5275_right,135,340,140,540,540
527_right,135,340,140,540,540
5324_left,135,340,140,540,540
5324_right,135,340,140,540,540
5329_left,135,340,140,540,540
5329_right,135,340,140,540,540
5342_left,135,340,140,540,540
534_left,135,340,140,540,540
534_right,135,340,140,540,540
5361_left,135,340,140,540,540
5361_right,135,340,140,540,540
5394_right,135,340,140,540,540
5396_left,135,340,140,540,540
5396_right,135,340,140,540,540
5406_left,135,340,140,540,540
5406_right,135,340,140,540,540
5407_left,135,340,140,540,540
5410_left,135,340,140,540,540
5410_right,135,340,140,540,540
5420_left,135,340,140,540,540
5420_right,135,340,140,540,540
5431_left,135,340,140,540,540
5431_right,135,340,140,540,540
5436_left,135,340,140,540,540
5436_right,135,340,140,540,540
5437_right,135,340,140,540,540
5457_left,135,340,140,540,540
5457_right,135,340,140,540,540
5471_left,135,340,140,540,540
5471_right,135,340,140,540,540
5475_right,135,340,140,540,540
5496_left,135,340,140,540,540
5496_right,135,340,140,540,540
54_left,135,340,140,540,540
54_right,135,340,140,540,540
5500_left,135,340,140,540,540
5500_right,135,340,140,540,540
5516_right,135,340,140,540,540
5530_left,135,340,140,540,540
5530_right,135,340,140,540,540
5541_right,135,340,140,540,540
5542_right,135,340,140,540,540
5570_left,135,340,140,540,540
5570_right,135,340,140,540,540
5577_right,135,340,140,540,540
5589_left,135,340,140,540,540
558_left,135,340,140,540,540
558_right,135,340,140,540,540
5598_left,135,340,140,540,540
5598_right,135,340,140,540,540
560_right,135,340,140,540,540
5615_left,135,340,140,540,540
5632_left,135,340,140,540,540
5632_right,135,340,140,540,540
5647_left,135,340,140,540,540
5647_right,135,340,140,540,540
5652_left,135,340,140,540,540
5652_right,135,340,140,540,540
5657_left,135,340,140,540,540
5657_right,135,340,140,540,540
5668_right,135,340,140,540,540
5676_left,135,340,140,540,540
5676_right,135,340,140,540,540
5728_left,135,340,140,540,540
5740_left,135,340,140,540,540
5740_right,135,340,140,540,540
5743_left,135,340,140,540,540
5758_left,135,340,140,540,540
5758_right,135,340,140,540,540
5766_left,135,340,140,540,540
5766_right,135,340,140,540,540
5769_left,135,340,140,540,540
5769_right,135,340,140,540,540
5783_left,135,340,140,540,540
5783_right,135,340,140,540,540
5789_right,135,340,140,540,540
5790_right,135,340,140,540,540
5792_right,135,340,140,540,540
5795_left,135,340,140,540,540
5795_right,135,340,140,540,540
5800_left,135,340,140,540,540
5800_right,135,340,140,540,540
5813_left,135,340,140,540,540
5813_right,135,340,140,540,540
5814_left,135,340,140,540,540
5819_right,135,340,140,540,540
5821_right,135,340,140,540,540
5835_left,135,340,140,540,540
5835_right,135,340,140,540,540
5837_left,135,340,140,540,540
5837_right,135,340,140,540,540
5838_right,135,340,140,540,540
5848_left,135,340,140,540,540
5848_right,135,340,140,540,540
5859_left,135,340,140,540,540
5859_right,135,340,140,540,540
5872_left,135,340,140,540,540
